,Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
7533,Application_421059645,A_Concept,User_1,2016-03-02 21:54:45.465,2016/03/02 21:54:45.465,
7534,Application_857861327,O_Accepted,User_115,2016-03-02 22:19:10.806,2016/03/02 22:19:10.806,True
7535,Application_857861327,A_Pending,User_115,2016-03-02 22:19:10.811,2016/03/02 22:19:10.811,True
7536,Application_234650009,O_Cancelled,User_1,2016-03-02 22:29:32.307,2016/03/02 22:29:32.307,False
7537,Application_234650009,A_Cancelled,User_1,2016-03-02 22:29:32.307,2016/03/02 22:29:32.307,
7538,Application_688077054,A_Accepted,User_19,2016-03-02 22:37:06.029,2016/03/02 22:37:06.029,
7539,Application_688077054,O_Create Offer,User_19,2016-03-02 22:39:57.414,2016/03/02 22:39:57.414,
7540,Application_688077054,O_Created,User_19,2016-03-02 22:39:58.703,2016/03/02 22:39:58.703,
7541,Application_688077054,O_Sent (mail and online),User_19,2016-03-02 22:40:52.114,2016/03/02 22:40:52.114,
7542,Application_695644699,W_Validate application,User_99,2016-03-02 23:07:52.735,2016/03/07 19:33:18.233,
7543,Application_695644699,A_Validating,User_112,2016-03-02 23:07:53.775,2016/03/02 23:07:53.775,
7544,Application_695644699,O_Returned,User_112,2016-03-02 23:08:24.526,2016/03/02 23:08:24.526,
7545,Application_1886066901,W_Validate application,User_99,2016-03-02 23:15:13.843,2016/03/07 20:01:54.342,
7546,Application_1886066901,A_Validating,User_112,2016-03-02 23:15:14.799,2016/03/02 23:15:14.799,
7547,Application_1886066901,O_Returned,User_112,2016-03-02 23:16:14.615,2016/03/02 23:16:14.615,
7548,Application_2078811820,W_Complete application,User_42,2016-03-02 23:20:51.898,2016/05/02 19:31:49.519,
7549,Application_1093060585,W_Complete application,User_42,2016-03-02 23:25:40.839,2016/03/02 23:25:40.839,
7550,Application_1624828578,A_Create Application,User_5,2016-03-02 23:32:52.634,2016/03/02 23:32:52.634,
7551,Application_1624828578,A_Concept,User_5,2016-03-02 23:32:52.638,2016/03/02 23:32:52.638,
7552,Application_1624828578,W_Complete application,User_5,2016-03-02 23:32:52.652,2016/06/01 17:00:29.952,
7553,Application_1624828578,A_Accepted,User_5,2016-03-02 23:38:53.458,2016/03/02 23:38:53.458,
7554,Application_53815478,A_Create Application,User_15,2016-03-02 23:43:12.573,2016/03/02 23:43:12.573,
7555,Application_53815478,A_Concept,User_15,2016-03-02 23:43:12.607,2016/03/02 23:43:12.607,
7556,Application_53815478,W_Complete application,User_43,2016-03-02 23:43:12.620,2016/03/03 04:56:03.946,
7557,Application_1182241099,A_Create Application,User_43,2016-03-03 00:46:03.050,2016/03/03 00:46:03.050,
7558,Application_1182241099,W_Complete application,User_43,2016-03-03 00:46:03.067,2016/03/03 01:01:22.976,
7559,Application_1182241099,A_Concept,User_43,2016-03-03 00:46:03.070,2016/03/03 00:46:03.070,
7560,Application_1182241099,A_Accepted,User_43,2016-03-03 00:48:21.697,2016/03/03 00:48:21.697,
7561,Application_421059645,W_Complete application,User_39,2016-03-03 00:49:01.889,2016/03/28 17:48:48.128,
7562,Application_421059645,A_Accepted,User_39,2016-03-03 00:53:35.043,2016/03/03 00:53:35.043,
7563,Application_1182241099,O_Create Offer,User_43,2016-03-03 00:59:17.740,2016/03/03 00:59:17.740,
7564,Application_1182241099,O_Created,User_43,2016-03-03 00:59:19.328,2016/03/03 00:59:19.328,
7565,Application_1182241099,O_Sent (mail and online),User_43,2016-03-03 01:01:22.961,2016/03/03 01:01:22.961,
7566,Application_1182241099,W_Call after offers,User_43,2016-03-03 01:01:22.984,2016/03/03 01:01:22.984,
7567,Application_1182241099,A_Complete,User_43,2016-03-03 01:01:22.988,2016/03/03 01:01:22.988,
7568,Application_421059645,O_Create Offer,User_39,2016-03-03 01:02:44.337,2016/03/03 01:02:44.337,
7569,Application_421059645,O_Created,User_39,2016-03-03 01:02:45.935,2016/03/03 01:02:45.935,
7570,Application_421059645,O_Sent (mail and online),User_39,2016-03-03 01:03:13.667,2016/03/03 01:03:13.667,
7571,Application_1348975728,A_Create Application,User_23,2016-03-03 01:12:08.278,2016/03/03 01:12:08.278,
7572,Application_1348975728,W_Complete application,User_23,2016-03-03 01:12:08.322,2016/03/03 01:17:23.606,
7573,Application_1348975728,A_Concept,User_23,2016-03-03 01:12:08.326,2016/03/03 01:12:08.326,
7574,Application_1230849390,O_Accepted,User_115,2016-03-03 01:13:22.279,2016/03/03 01:13:22.279,True
7575,Application_1230849390,A_Pending,User_115,2016-03-03 01:13:22.282,2016/03/03 01:13:22.282,True
7576,Application_1348975728,A_Accepted,User_23,2016-03-03 01:15:04.352,2016/03/03 01:15:04.352,
7577,Application_1348975728,O_Create Offer,User_23,2016-03-03 01:17:06.268,2016/03/03 01:17:06.268,
7578,Application_1348975728,O_Created,User_23,2016-03-03 01:17:07.672,2016/03/03 01:17:07.672,
7579,Application_1348975728,O_Sent (mail and online),User_23,2016-03-03 01:17:23.590,2016/03/03 01:17:23.590,
7580,Application_1348975728,W_Call after offers,User_23,2016-03-03 01:17:23.616,2016/03/03 01:17:23.616,
7581,Application_1348975728,A_Complete,User_23,2016-03-03 01:17:23.618,2016/03/03 01:17:23.618,
7582,Application_1786953423,A_Create Application,User_1,2016-03-03 01:19:06.794,2016/03/03 01:19:06.794,
7583,Application_1786953423,A_Submitted,User_1,2016-03-03 01:19:06.842,2016/03/03 01:19:06.842,
7584,Application_1786953423,A_Concept,User_1,2016-03-03 01:20:03.938,2016/03/03 01:20:03.938,
7585,Application_2145345254,A_Create Application,User_1,2016-03-03 01:28:42.917,2016/03/03 01:28:42.917,
7586,Application_2145345254,A_Submitted,User_1,2016-03-03 01:28:42.979,2016/03/03 01:28:42.979,
7587,Application_2145345254,A_Concept,User_1,2016-03-03 01:30:09.427,2016/03/03 01:30:09.427,
7588,Application_1571949695,A_Create Application,User_1,2016-03-03 01:31:09.805,2016/03/03 01:31:09.805,
7589,Application_1571949695,A_Submitted,User_1,2016-03-03 01:31:09.843,2016/03/03 01:31:09.843,
7590,Application_1070792566,A_Create Application,User_5,2016-03-03 01:32:56.317,2016/03/03 01:32:56.317,
7591,Application_1070792566,A_Concept,User_5,2016-03-03 01:32:56.321,2016/03/03 01:32:56.321,
7592,Application_1070792566,W_Complete application,User_5,2016-03-03 01:32:56.330,2016/03/03 01:37:02.885,
7593,Application_1070792566,A_Accepted,User_5,2016-03-03 01:35:37.657,2016/03/03 01:35:37.657,
7594,Application_1070792566,O_Create Offer,User_5,2016-03-03 01:36:50.844,2016/03/03 01:36:50.844,
7595,Application_1070792566,O_Created,User_5,2016-03-03 01:36:52.538,2016/03/03 01:36:52.538,
7596,Application_1070792566,O_Sent (mail and online),User_5,2016-03-03 01:37:02.869,2016/03/03 01:37:02.869,
7597,Application_1070792566,W_Call after offers,User_5,2016-03-03 01:37:02.897,2016/03/03 01:37:02.897,
7598,Application_1070792566,A_Complete,User_5,2016-03-03 01:37:02.901,2016/03/03 01:37:02.901,
7599,Application_37885098,A_Create Application,User_1,2016-03-03 02:11:22.344,2016/03/03 02:11:22.344,
7600,Application_37885098,A_Submitted,User_1,2016-03-03 02:11:22.385,2016/03/03 02:11:22.385,
7601,Application_37885098,A_Concept,User_1,2016-03-03 02:12:06.183,2016/03/03 02:12:06.183,
7602,Application_1775045554,A_Accepted,User_5,2016-03-03 03:53:16.895,2016/03/03 03:53:16.895,
7603,Application_1775045554,O_Create Offer,User_5,2016-03-03 03:56:27.360,2016/03/03 03:56:27.360,
7604,Application_1775045554,O_Created,User_5,2016-03-03 03:56:28.740,2016/03/03 03:56:28.740,
7605,Application_1775045554,O_Sent (mail and online),User_5,2016-03-03 03:56:41.335,2016/03/03 03:56:41.335,
7606,Application_1775045554,W_Call after offers,User_5,2016-03-03 03:56:41.376,2016/03/03 03:56:41.376,
7607,Application_1775045554,A_Complete,User_5,2016-03-03 03:56:41.379,2016/03/03 03:56:41.379,
7608,Application_2026338782,A_Create Application,User_1,2016-03-03 04:12:14.717,2016/03/03 04:12:14.717,
7609,Application_2026338782,A_Submitted,User_1,2016-03-03 04:12:14.769,2016/03/03 04:12:14.769,
7610,Application_2026338782,A_Concept,User_1,2016-03-03 04:13:10.707,2016/03/03 04:13:10.707,
7611,Application_1093060585,A_Accepted,User_28,2016-03-03 04:45:38.467,2016/03/03 04:45:38.467,
7612,Application_1093060585,O_Create Offer,User_28,2016-03-03 04:47:45.482,2016/03/03 04:47:45.482,
7613,Application_1093060585,O_Created,User_28,2016-03-03 04:47:46.648,2016/03/03 04:47:46.648,
7614,Application_1093060585,O_Sent (mail and online),User_28,2016-03-03 04:47:57.517,2016/03/03 04:47:57.517,
7615,Application_1093060585,W_Call after offers,User_28,2016-03-03 04:47:57.556,2016/03/03 04:47:57.556,
7616,Application_1093060585,A_Complete,User_28,2016-03-03 04:47:57.560,2016/03/03 04:47:57.560,
7617,Application_53815478,A_Accepted,User_43,2016-03-03 04:49:54.667,2016/03/03 04:49:54.667,
7618,Application_53815478,O_Create Offer,User_43,2016-03-03 04:52:30.453,2016/03/03 04:52:30.453,
7619,Application_53815478,O_Created,User_43,2016-03-03 04:52:31.837,2016/03/03 04:52:31.837,
7620,Application_53815478,O_Sent (mail and online),User_43,2016-03-03 04:56:03.925,2016/03/03 04:56:03.925,
7621,Application_53815478,W_Call after offers,User_43,2016-03-03 04:56:03.970,2016/03/03 04:56:03.970,
7622,Application_53815478,A_Complete,User_43,2016-03-03 04:56:03.975,2016/03/03 04:56:03.975,
7623,Application_787592280,A_Create Application,User_1,2016-03-03 05:05:20.223,2016/03/03 05:05:20.223,
7624,Application_787592280,A_Submitted,User_1,2016-03-03 05:05:20.274,2016/03/03 05:05:20.274,
7625,Application_787592280,A_Concept,User_1,2016-03-03 05:06:03.466,2016/03/03 05:06:03.466,
7626,Application_1947575482,A_Create Application,User_1,2016-03-03 14:48:03.844,2016/03/03 14:48:03.844,
7627,Application_1947575482,A_Submitted,User_1,2016-03-03 14:48:03.899,2016/03/03 14:48:03.899,
7628,Application_1947575482,A_Concept,User_1,2016-03-03 14:49:02.032,2016/03/03 14:49:02.032,
7629,Application_1100043024,A_Cancelled,User_1,2016-03-03 16:00:21.790,2016/03/03 16:00:21.790,
7630,Application_1100043024,O_Cancelled,User_1,2016-03-03 16:00:21.830,2016/03/03 16:00:21.830,False
7631,Application_1459536558,A_Cancelled,User_1,2016-03-03 16:00:23.721,2016/03/03 16:00:23.721,
7632,Application_1459536558,O_Cancelled,User_1,2016-03-03 16:00:23.775,2016/03/03 16:00:23.775,False
7633,Application_45942157,A_Cancelled,User_1,2016-03-03 16:00:39.945,2016/03/03 16:00:39.945,
7634,Application_45942157,O_Cancelled,User_1,2016-03-03 16:00:39.983,2016/03/03 16:00:39.983,False
7635,Application_746829180,A_Cancelled,User_1,2016-03-03 16:00:56.985,2016/03/03 16:00:56.985,
7636,Application_746829180,O_Cancelled,User_1,2016-03-03 16:00:57.012,2016/03/03 16:00:57.012,False
7637,Application_1880399299,A_Cancelled,User_1,2016-03-03 16:00:57.814,2016/03/03 16:00:57.814,
7638,Application_1880399299,O_Cancelled,User_1,2016-03-03 16:00:57.840,2016/03/03 16:00:57.840,False
7639,Application_1464061852,A_Cancelled,User_1,2016-03-03 16:00:58.588,2016/03/03 16:00:58.588,
7640,Application_1464061852,O_Cancelled,User_1,2016-03-03 16:00:58.638,2016/03/03 16:00:58.638,False
7641,Application_773914416,A_Cancelled,User_1,2016-03-03 16:01:05.251,2016/03/03 16:01:05.251,
7642,Application_773914416,O_Cancelled,User_1,2016-03-03 16:01:05.278,2016/03/03 16:01:05.278,False
7643,Application_930773501,A_Cancelled,User_1,2016-03-03 16:01:09.212,2016/03/03 16:01:09.212,
7644,Application_930773501,O_Cancelled,User_1,2016-03-03 16:01:09.240,2016/03/03 16:01:09.240,False
7645,Application_1082791049,A_Cancelled,User_1,2016-03-03 16:01:15.442,2016/03/03 16:01:15.442,
7646,Application_1082791049,O_Cancelled,User_1,2016-03-03 16:01:15.470,2016/03/03 16:01:15.470,False
7647,Application_1888609428,A_Cancelled,User_1,2016-03-03 16:01:21.843,2016/03/03 16:01:21.843,
7648,Application_1888609428,O_Cancelled,User_1,2016-03-03 16:01:21.869,2016/03/03 16:01:21.869,False
7649,Application_2122840308,A_Cancelled,User_1,2016-03-03 16:01:24.874,2016/03/03 16:01:24.874,
7650,Application_2122840308,O_Cancelled,User_1,2016-03-03 16:01:24.899,2016/03/03 16:01:24.899,False
7651,Application_858453787,A_Cancelled,User_1,2016-03-03 16:01:31.674,2016/03/03 16:01:31.674,
7652,Application_858453787,O_Cancelled,User_1,2016-03-03 16:01:31.705,2016/03/03 16:01:31.705,False
7653,Application_1729631750,A_Cancelled,User_15,2016-03-03 16:53:55.126,2016/03/03 16:53:55.126,
7654,Application_1729631750,O_Cancelled,User_15,2016-03-03 16:53:55.157,2016/03/03 16:53:55.157,False
7655,Application_2022478392,A_Accepted,User_15,2016-03-03 17:14:01.050,2016/03/03 17:14:01.050,
7656,Application_2022478392,O_Create Offer,User_15,2016-03-03 17:16:43.899,2016/03/03 17:16:43.899,
7657,Application_2022478392,O_Created,User_15,2016-03-03 17:16:48.284,2016/03/03 17:16:48.284,
7658,Application_2022478392,O_Sent (mail and online),User_15,2016-03-03 17:17:15.138,2016/03/03 17:17:15.138,
7659,Application_2022478392,W_Call after offers,User_15,2016-03-03 17:17:15.199,2016/03/03 17:17:15.199,
7660,Application_2022478392,A_Complete,User_15,2016-03-03 17:17:15.203,2016/03/03 17:17:15.203,
7661,Application_969886500,W_Validate application,User_117,2016-03-03 17:26:23.377,2016/03/03 17:26:23.377,
7662,Application_969886500,A_Validating,User_117,2016-03-03 17:26:24.316,2016/03/03 17:26:24.316,
7663,Application_969886500,O_Returned,User_117,2016-03-03 17:26:41.597,2016/03/03 17:26:41.597,
7664,Application_1786953423,W_Complete application,User_11,2016-03-03 18:18:37.369,2016/03/03 18:18:37.369,
7665,Application_2145345254,W_Complete application,User_61,2016-03-03 18:20:21.175,2016/03/04 01:46:11.501,
7666,Application_37885098,W_Complete application,User_5,2016-03-03 18:23:00.673,2016/03/03 18:34:30.700,
7667,Application_37885098,A_Accepted,User_5,2016-03-03 18:32:06.016,2016/03/03 18:32:06.016,
7668,Application_37885098,O_Create Offer,User_5,2016-03-03 18:34:00.975,2016/03/03 18:34:00.975,
7669,Application_37885098,O_Created,User_5,2016-03-03 18:34:02.873,2016/03/03 18:34:02.873,
7670,Application_37885098,O_Sent (mail and online),User_5,2016-03-03 18:34:30.665,2016/03/03 18:34:30.665,
7671,Application_37885098,W_Call after offers,User_5,2016-03-03 18:34:30.719,2016/03/03 18:34:30.719,
7672,Application_37885098,A_Complete,User_5,2016-03-03 18:34:30.722,2016/03/03 18:34:30.722,
7673,Application_2026338782,W_Complete application,User_5,2016-03-03 18:56:02.138,2016/03/03 19:06:40.861,
7674,Application_2026338782,A_Accepted,User_5,2016-03-03 19:01:23.701,2016/03/03 19:01:23.701,
7675,Application_2026338782,O_Create Offer,User_5,2016-03-03 19:06:19.531,2016/03/03 19:06:19.531,
7676,Application_2026338782,O_Created,User_5,2016-03-03 19:06:20.946,2016/03/03 19:06:20.946,
7677,Application_2026338782,O_Sent (mail and online),User_5,2016-03-03 19:06:40.843,2016/03/03 19:06:40.843,
7678,Application_2026338782,W_Call after offers,User_5,2016-03-03 19:06:40.870,2016/03/03 19:06:40.870,
7679,Application_2026338782,A_Complete,User_5,2016-03-03 19:06:40.888,2016/03/03 19:06:40.888,
7680,Application_969886500,O_Accepted,User_102,2016-03-03 19:15:54.220,2016/03/03 19:15:54.220,True
7681,Application_969886500,A_Pending,User_102,2016-03-03 19:15:54.224,2016/03/03 19:15:54.224,True
7682,Application_787592280,W_Complete application,User_11,2016-03-03 19:17:46.625,2016/03/03 19:25:29.687,
7683,Application_787592280,A_Accepted,User_11,2016-03-03 19:23:49.585,2016/03/03 19:23:49.585,
7684,Application_787592280,O_Create Offer,User_11,2016-03-03 19:25:17.530,2016/03/03 19:25:17.530,
7685,Application_787592280,O_Created,User_11,2016-03-03 19:25:18.791,2016/03/03 19:25:18.791,
7686,Application_787592280,O_Sent (mail and online),User_11,2016-03-03 19:25:29.665,2016/03/03 19:25:29.665,
7687,Application_787592280,W_Call after offers,User_11,2016-03-03 19:25:29.698,2016/03/03 19:25:29.698,
7688,Application_787592280,A_Complete,User_11,2016-03-03 19:25:29.702,2016/03/03 19:25:29.702,
7689,Application_949002890,O_Accepted,User_115,2016-03-03 19:32:33.449,2016/03/03 19:32:33.449,True
7690,Application_949002890,A_Pending,User_115,2016-03-03 19:32:33.452,2016/03/03 19:32:33.452,True
7691,Application_998310056,A_Create Application,User_15,2016-03-03 20:00:58.239,2016/03/03 20:00:58.239,
7692,Application_998310056,W_Complete application,User_15,2016-03-03 20:00:58.253,2016/03/03 20:08:07.765,
7693,Application_998310056,A_Concept,User_15,2016-03-03 20:00:58.258,2016/03/03 20:00:58.258,
7694,Application_998310056,A_Accepted,User_15,2016-03-03 20:04:17.278,2016/03/03 20:04:17.278,
7695,Application_998310056,O_Create Offer,User_15,2016-03-03 20:07:53.869,2016/03/03 20:07:53.869,
7696,Application_998310056,O_Created,User_15,2016-03-03 20:07:55.148,2016/03/03 20:07:55.148,
7697,Application_998310056,O_Sent (mail and online),User_15,2016-03-03 20:08:07.746,2016/03/03 20:08:07.746,
7698,Application_998310056,W_Call after offers,User_15,2016-03-03 20:08:07.778,2016/03/03 20:08:07.778,
7699,Application_998310056,A_Complete,User_15,2016-03-03 20:08:07.781,2016/03/03 20:08:07.781,
7700,Application_1947575482,W_Complete application,User_43,2016-03-03 20:09:03.797,2016/03/03 20:09:03.797,
7701,Application_954061667,A_Accepted,User_4,2016-03-03 20:36:36.121,2016/03/03 20:36:36.121,
7702,Application_1786953423,A_Accepted,User_71,2016-03-03 21:22:36.009,2016/03/03 21:22:36.009,
7703,Application_1786953423,O_Create Offer,User_71,2016-03-03 21:28:58.362,2016/03/03 21:28:58.362,
7704,Application_1786953423,O_Created,User_71,2016-03-03 21:29:00.777,2016/03/03 21:29:00.777,
7705,Application_1786953423,O_Create Offer,User_71,2016-03-03 21:30:13.154,2016/03/03 21:30:13.154,
7706,Application_1786953423,O_Created,User_71,2016-03-03 21:30:14.526,2016/03/03 21:30:14.526,
7707,Application_1786953423,O_Cancelled,User_71,2016-03-03 21:30:30.150,2016/03/03 21:30:30.150,
7708,Application_1786953423,O_Sent (mail and online),User_71,2016-03-03 21:32:38.874,2016/03/03 21:32:38.874,
7709,Application_1786953423,W_Call after offers,User_71,2016-03-03 21:32:38.900,2016/03/03 21:32:38.900,
7710,Application_1786953423,A_Complete,User_71,2016-03-03 21:32:38.902,2016/03/03 21:32:38.902,
7711,Application_954061667,O_Create Offer,User_4,2016-03-03 21:41:46.582,2016/03/03 21:41:46.582,
7712,Application_954061667,O_Created,User_4,2016-03-03 21:41:47.982,2016/03/03 21:41:47.982,
7713,Application_954061667,O_Sent (mail and online),User_4,2016-03-03 21:42:19.216,2016/03/03 21:42:19.216,
7714,Application_954061667,W_Call after offers,User_4,2016-03-03 21:42:19.276,2016/03/03 21:42:19.276,
