Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,outcome
b1_435,Loan_application_rejected,,2004-03-11 01:50:45,Variant 32,32,
b1_435,Reject_application,,2004-03-11 01:50:45,Variant 32,32,False
b1_443,Appraise_property,,2004-03-11 01:54:24,Variant 14,14,
b1_437,Verify_repayment_agreement,,2004-03-11 01:54:39,Variant 4,4,
b1_438,Check_if_home_insurance_quote_is_requested,,2004-03-11 01:58:29,Variant 5,5,
b1_448,Loan__application_received,,2004-03-11 02:00:00,Variant 33,33,
b1_447,Check_credit_history,,2004-03-11 18:02:10,Variant 13,13,
b1_438,Send_home_insurance_quote,,2004-03-11 18:02:59,Variant 5,5,
b1_438,Verify_repayment_agreement,,2004-03-11 18:03:49,Variant 5,5,
b1_447,Assess_loan_risk,,2004-03-11 18:06:38,Variant 13,13,
b1_437,Loan__application_canceled,,2004-03-11 18:08:08,Variant 4,4,False
b1_437,Cancel_application,,2004-03-11 18:08:08,Variant 4,4,
b1_446,Assess_eligibility,,2004-03-11 18:11:20,Variant 2,2,
b1_444,Assess_eligibility,,2004-03-11 18:28:47,Variant 7,7,
b1_449,Loan__application_received,,2004-03-11 18:30:00,Variant 40,40,
b1_445,Assess_loan_risk,,2004-03-11 18:33:16,Variant 8,8,
b1_431,Verify_repayment_agreement,,2004-03-11 18:37:48,Variant 5,5,
b1_447,Appraise_property,,2004-03-11 18:38:50,Variant 13,13,
b1_442,Verify_repayment_agreement,,2004-03-11 18:40:19,Variant 9,9,
b1_445,Appraise_property,,2004-03-11 18:43:28,Variant 8,8,
b1_444,Prepare_acceptance_pack,,2004-03-11 18:51:12,Variant 7,7,
b1_440,Send_acceptance_pack,,2004-03-11 18:56:54,Variant 4,4,
b1_448,Check__application__form_completeness,,2004-03-11 18:58:46,Variant 33,33,
b1_447,Assess_eligibility,,2004-03-11 18:58:48,Variant 13,13,
b1_442,Cancel_application,,2004-03-11 18:58:48,Variant 9,9,False
b1_442,Loan__application_canceled,,2004-03-11 18:58:48,Variant 9,9,
b1_447,Prepare_acceptance_pack,,2004-03-11 18:59:11,Variant 13,13,
b1_450,Loan__application_received,,2004-03-11 19:00:00,Variant 8,8,
b1_447,Check_if_home_insurance_quote_is_requested,,2004-03-11 19:03:08,Variant 13,13,
b1_443,Assess_loan_risk,,2004-03-11 19:03:40,Variant 14,14,
b1_446,Loan_application_rejected,,2004-03-11 19:06:30,Variant 2,2,False
b1_446,Reject_application,,2004-03-11 19:06:30,Variant 2,2,
b1_443,Assess_eligibility,,2004-03-11 19:08:01,Variant 14,14,
b1_445,Assess_eligibility,,2004-03-11 19:18:22,Variant 8,8,
b1_450,Check__application__form_completeness,,2004-03-11 19:20:32,Variant 8,8,
b1_443,Prepare_acceptance_pack,,2004-03-11 19:25:16,Variant 14,14,
b1_443,Check_if_home_insurance_quote_is_requested,,2004-03-11 19:26:27,Variant 14,14,
b1_450,Check_credit_history,,2004-03-11 19:27:42,Variant 8,8,
b1_451,Loan__application_received,,2004-03-11 19:30:00,Variant 26,26,
b1_449,Check__application__form_completeness,,2004-03-11 19:30:19,Variant 40,40,
b1_440,Verify_repayment_agreement,,2004-03-11 19:37:19,Variant 4,4,
b1_440,Loan__application_canceled,,2004-03-11 19:38:44,Variant 4,4,False
b1_440,Cancel_application,,2004-03-11 19:38:44,Variant 4,4,
b1_438,Cancel_application,,2004-03-11 19:39:00,Variant 5,5,
b1_438,Loan__application_canceled,,2004-03-11 19:39:00,Variant 5,5,False
b1_445,Prepare_acceptance_pack,,2004-03-11 19:39:53,Variant 8,8,
b1_431,Loan__application_canceled,,2004-03-11 19:42:45,Variant 5,5,
b1_431,Cancel_application,,2004-03-11 19:42:45,Variant 5,5,False
b1_451,Check__application__form_completeness,,2004-03-11 19:43:05,Variant 26,26,
b1_444,Check_if_home_insurance_quote_is_requested,,2004-03-11 19:43:43,Variant 7,7,
b1_448,Return_application_back_to_applicant,,2004-03-11 19:45:42,Variant 33,33,
b1_445,Check_if_home_insurance_quote_is_requested,,2004-03-11 19:45:51,Variant 8,8,
b1_451,Return_application_back_to_applicant,,2004-03-11 19:47:46,Variant 26,26,
b1_451,Receive_updated_application,,2004-03-11 19:48:55,Variant 26,26,
b1_443,Send_home_insurance_quote,,2004-03-11 19:50:45,Variant 14,14,
b1_444,Send_acceptance_pack,,2004-03-11 19:53:21,Variant 7,7,
b1_447,Send_home_insurance_quote,,2004-03-11 19:53:54,Variant 13,13,
b1_444,Verify_repayment_agreement,,2004-03-11 19:54:30,Variant 7,7,
b1_443,Verify_repayment_agreement,,2004-03-11 19:54:56,Variant 14,14,
b1_451,Check__application__form_completeness,,2004-03-11 19:56:15,Variant 26,26,
b1_452,Loan__application_received,,2004-03-11 20:00:00,Variant 6,6,
b1_450,Assess_loan_risk,,2004-03-11 20:00:48,Variant 8,8,
b1_451,Appraise_property,,2004-03-11 20:02:52,Variant 26,26,
b1_443,Loan__application_approved,,2004-03-11 20:08:24,Variant 14,14,
b1_443,Approve_application,,2004-03-11 20:08:24,Variant 14,14,True
b1_444,Loan__application_approved,,2004-03-11 20:12:17,Variant 7,7,
b1_444,Approve_application,,2004-03-11 20:12:17,Variant 7,7,True
b1_452,Check__application__form_completeness,,2004-03-11 20:12:51,Variant 6,6,
b1_450,Appraise_property,,2004-03-11 20:18:08,Variant 8,8,
b1_450,Assess_eligibility,,2004-03-11 20:21:09,Variant 8,8,
b1_445,Send_home_insurance_quote,,2004-03-11 20:22:30,Variant 8,8,
b1_445,Verify_repayment_agreement,,2004-03-11 20:26:33,Variant 8,8,
b1_453,Loan__application_received,,2004-03-11 20:30:00,Variant 3,3,
b1_448,Receive_updated_application,,2004-03-11 20:32:06,Variant 33,33,
b1_451,Check_credit_history,,2004-03-11 20:33:27,Variant 26,26,
b1_452,Check_credit_history,,2004-03-11 20:35:34,Variant 6,6,
b1_449,Return_application_back_to_applicant,,2004-03-11 20:38:02,Variant 40,40,
b1_449,Receive_updated_application,,2004-03-11 20:52:11,Variant 40,40,
b1_454,Loan__application_received,,2004-03-11 21:00:00,Variant 6,6,
b1_452,Appraise_property,,2004-03-11 21:00:27,Variant 6,6,
b1_451,Assess_loan_risk,,2004-03-11 21:04:16,Variant 26,26,
b1_448,Check__application__form_completeness,,2004-03-11 21:11:27,Variant 33,33,
b1_453,Check__application__form_completeness,,2004-03-11 21:14:40,Variant 3,3,
b1_452,Assess_loan_risk,,2004-03-11 21:15:38,Variant 6,6,
b1_448,Appraise_property,,2004-03-11 21:16:31,Variant 33,33,
b1_450,Prepare_acceptance_pack,,2004-03-11 21:18:14,Variant 8,8,
b1_448,Check_credit_history,,2004-03-11 21:18:16,Variant 33,33,
b1_448,Assess_loan_risk,,2004-03-11 21:20:46,Variant 33,33,
b1_454,Check__application__form_completeness,,2004-03-11 21:24:28,Variant 6,6,
b1_454,Check_credit_history,,2004-03-11 21:24:42,Variant 6,6,
b1_453,Check_credit_history,,2004-03-11 21:28:12,Variant 3,3,
b1_450,Check_if_home_insurance_quote_is_requested,,2004-03-11 21:29:18,Variant 8,8,
b1_455,Loan__application_received,,2004-03-11 21:30:00,Variant 2,2,
b1_454,Appraise_property,,2004-03-11 21:31:04,Variant 6,6,
b1_447,Verify_repayment_agreement,,2004-03-11 21:31:38,Variant 13,13,
b1_450,Send_home_insurance_quote,,2004-03-11 21:34:39,Variant 8,8,
b1_450,Verify_repayment_agreement,,2004-03-11 21:38:53,Variant 8,8,
b1_450,Cancel_application,,2004-03-11 21:39:07,Variant 8,8,
b1_450,Loan__application_canceled,,2004-03-11 21:39:07,Variant 8,8,False
b1_449,Check__application__form_completeness,,2004-03-11 21:43:52,Variant 40,40,
b1_449,Check_credit_history,,2004-03-11 21:44:10,Variant 40,40,
b1_453,Assess_loan_risk,,2004-03-11 21:44:12,Variant 3,3,
b1_452,Assess_eligibility,,2004-03-11 21:44:49,Variant 6,6,
b1_454,Assess_loan_risk,,2004-03-11 21:48:44,Variant 6,6,
b1_452,Prepare_acceptance_pack,,2004-03-11 21:58:41,Variant 6,6,
b1_453,Appraise_property,,2004-03-11 21:58:50,Variant 3,3,
b1_456,Loan__application_received,,2004-03-11 22:00:00,Variant 2,2,
b1_451,Assess_eligibility,,2004-03-11 22:02:01,Variant 26,26,
b1_456,Check__application__form_completeness,,2004-03-11 22:03:07,Variant 2,2,
b1_453,Assess_eligibility,,2004-03-11 22:05:04,Variant 3,3,
b1_449,Appraise_property,,2004-03-11 22:05:48,Variant 40,40,
b1_452,Check_if_home_insurance_quote_is_requested,,2004-03-11 22:08:58,Variant 6,6,
b1_449,Assess_loan_risk,,2004-03-11 22:09:15,Variant 40,40,
b1_455,Check__application__form_completeness,,2004-03-11 22:19:27,Variant 2,2,
b1_445,Cancel_application,,2004-03-11 22:20:20,Variant 8,8,False
b1_445,Loan__application_canceled,,2004-03-11 22:20:20,Variant 8,8,
b1_456,Check_credit_history,,2004-03-11 22:22:51,Variant 2,2,
b1_457,Loan__application_received,,2004-03-11 22:30:00,Variant 13,13,
b1_455,Check_credit_history,,2004-03-11 22:34:14,Variant 2,2,
b1_453,Reject_application,,2004-03-11 22:35:43,Variant 3,3,False
b1_453,Loan_application_rejected,,2004-03-11 22:35:43,Variant 3,3,
b1_455,Appraise_property,,2004-03-11 22:36:41,Variant 2,2,
b1_448,Assess_eligibility,,2004-03-11 22:40:42,Variant 33,33,
b1_456,Appraise_property,,2004-03-11 22:44:47,Variant 2,2,
b1_448,Prepare_acceptance_pack,,2004-03-11 22:44:55,Variant 33,33,
b1_457,Check__application__form_completeness,,2004-03-11 22:50:25,Variant 13,13,
b1_455,Assess_loan_risk,,2004-03-11 22:50:59,Variant 2,2,
b1_448,Check_if_home_insurance_quote_is_requested,,2004-03-11 22:53:07,Variant 33,33,
b1_449,Assess_eligibility,,2004-03-11 22:54:06,Variant 40,40,
b1_458,Loan__application_received,,2004-03-11 23:00:00,Variant 1,1,
b1_449,Prepare_acceptance_pack,,2004-03-11 23:00:03,Variant 40,40,
b1_451,Prepare_acceptance_pack,,2004-03-11 23:02:42,Variant 26,26,
b1_458,Check__application__form_completeness,,2004-03-11 23:03:41,Variant 1,1,
b1_447,Loan__application_approved,,2004-03-11 23:08:38,Variant 13,13,True
b1_447,Approve_application,,2004-03-11 23:08:38,Variant 13,13,True
b1_458,Appraise_property,,2004-03-11 23:10:31,Variant 1,1,
b1_458,Check_credit_history,,2004-03-11 23:10:49,Variant 1,1,
b1_454,Assess_eligibility,,2004-03-11 23:11:08,Variant 6,6,
b1_457,Check_credit_history,,2004-03-11 23:14:17,Variant 13,13,
b1_455,Assess_eligibility,,2004-03-11 23:15:09,Variant 2,2,
b1_458,Assess_loan_risk,,2004-03-11 23:17:58,Variant 1,1,
b1_457,Assess_loan_risk,,2004-03-11 23:19:19,Variant 13,13,
b1_459,Loan__application_received,,2004-03-11 23:30:00,Variant 10,10,
b1_456,Assess_loan_risk,,2004-03-11 23:32:30,Variant 2,2,
b1_455,Reject_application,,2004-03-11 23:33:25,Variant 2,2,
b1_455,Loan_application_rejected,,2004-03-11 23:33:25,Variant 2,2,False
b1_448,Send_acceptance_pack,,2004-03-11 23:37:34,Variant 33,33,
b1_449,Check_if_home_insurance_quote_is_requested,,2004-03-11 23:40:11,Variant 40,40,
b1_454,Prepare_acceptance_pack,,2004-03-11 23:43:05,Variant 6,6,
b1_457,Appraise_property,,2004-03-11 23:54:20,Variant 13,13,
b1_454,Check_if_home_insurance_quote_is_requested,,2004-03-11 23:56:46,Variant 6,6,
b1_454,Send_home_insurance_quote,,2004-03-11 23:59:01,Variant 6,6,
b1_460,Loan__application_received,,2004-03-12 00:00:00,Variant 4,4,
b1_457,Assess_eligibility,,2004-03-12 00:03:40,Variant 13,13,
b1_449,Send_acceptance_pack,,2004-03-12 00:06:13,Variant 40,40,
b1_451,Check_if_home_insurance_quote_is_requested,,2004-03-12 00:06:17,Variant 26,26,
b1_460,Check__application__form_completeness,,2004-03-12 00:07:27,Variant 4,4,
b1_458,Assess_eligibility,,2004-03-12 00:12:54,Variant 1,1,
b1_458,Loan_application_rejected,,2004-03-12 00:14:16,Variant 1,1,False
b1_458,Reject_application,,2004-03-12 00:14:16,Variant 1,1,
b1_449,Verify_repayment_agreement,,2004-03-12 00:14:27,Variant 40,40,
b1_456,Assess_eligibility,,2004-03-12 00:16:02,Variant 2,2,
b1_452,Send_home_insurance_quote,,2004-03-12 00:24:52,Variant 6,6,
b1_456,Loan_application_rejected,,2004-03-12 00:28:19,Variant 2,2,False
b1_456,Reject_application,,2004-03-12 00:28:19,Variant 2,2,
b1_459,Check__application__form_completeness,,2004-03-12 00:29:53,Variant 10,10,
b1_461,Loan__application_received,,2004-03-12 00:30:00,Variant 3,3,
b1_459,Check_credit_history,,2004-03-12 00:30:20,Variant 10,10,
b1_457,Prepare_acceptance_pack,,2004-03-12 00:32:43,Variant 13,13,
b1_451,Send_acceptance_pack,,2004-03-12 00:36:21,Variant 26,26,
b1_459,Appraise_property,,2004-03-12 00:36:38,Variant 10,10,
b1_457,Check_if_home_insurance_quote_is_requested,,2004-03-12 00:37:14,Variant 13,13,
b1_459,Assess_loan_risk,,2004-03-12 00:41:09,Variant 10,10,
b1_448,Verify_repayment_agreement,,2004-03-12 00:41:09,Variant 33,33,
b1_451,Verify_repayment_agreement,,2004-03-12 00:41:59,Variant 26,26,
b1_460,Appraise_property,,2004-03-12 00:51:00,Variant 4,4,
b1_451,Loan__application_canceled,,2004-03-12 00:53:20,Variant 26,26,
b1_451,Cancel_application,,2004-03-12 00:53:20,Variant 26,26,False
b1_462,Loan__application_received,,2004-03-12 01:00:00,Variant 13,13,
b1_452,Verify_repayment_agreement,,2004-03-12 01:00:09,Variant 6,6,
b1_462,Check__application__form_completeness,,2004-03-12 01:04:35,Variant 13,13,
b1_459,Assess_eligibility,,2004-03-12 01:05:57,Variant 10,10,
b1_452,Loan__application_canceled,,2004-03-12 01:08:28,Variant 6,6,
b1_452,Cancel_application,,2004-03-12 01:08:28,Variant 6,6,False
b1_457,Send_home_insurance_quote,,2004-03-12 01:11:47,Variant 13,13,
b1_460,Check_credit_history,,2004-03-12 01:15:58,Variant 4,4,
b1_462,Check_credit_history,,2004-03-12 01:17:09,Variant 13,13,
b1_462,Assess_loan_risk,,2004-03-12 01:18:34,Variant 13,13,
b1_459,Prepare_acceptance_pack,,2004-03-12 01:20:22,Variant 10,10,
b1_457,Verify_repayment_agreement,,2004-03-12 01:29:03,Variant 13,13,
b1_463,Loan__application_received,,2004-03-12 01:30:00,Variant 15,15,
b1_459,Check_if_home_insurance_quote_is_requested,,2004-03-12 01:30:51,Variant 10,10,
b1_449,Loan__application_canceled,,2004-03-12 01:33:17,Variant 40,40,
b1_449,Cancel_application,,2004-03-12 01:33:17,Variant 40,40,False
b1_457,Approve_application,,2004-03-12 01:35:35,Variant 13,13,True
b1_457,Loan__application_approved,,2004-03-12 01:35:35,Variant 13,13,True
b1_459,Send_acceptance_pack,,2004-03-12 01:37:32,Variant 10,10,
b1_459,Verify_repayment_agreement,,2004-03-12 01:38:19,Variant 10,10,
b1_463,Check__application__form_completeness,,2004-03-12 01:49:21,Variant 15,15,
b1_461,Check__application__form_completeness,,2004-03-12 01:49:22,Variant 3,3,
b1_462,Appraise_property,,2004-03-12 01:57:43,Variant 13,13,
b1_464,Loan__application_received,,2004-03-12 02:00:00,Variant 8,8,
b1_461,Check_credit_history,,2004-03-12 18:00:27,Variant 3,3,
b1_462,Assess_eligibility,,2004-03-12 18:03:16,Variant 13,13,
b1_462,Prepare_acceptance_pack,,2004-03-12 18:10:57,Variant 13,13,
b1_459,Loan__application_canceled,,2004-03-12 18:13:21,Variant 10,10,
b1_459,Cancel_application,,2004-03-12 18:13:21,Variant 10,10,False
b1_461,Assess_loan_risk,,2004-03-12 18:14:14,Variant 3,3,
b1_462,Check_if_home_insurance_quote_is_requested,,2004-03-12 18:17:41,Variant 13,13,
b1_448,Approve_application,,2004-03-12 18:27:47,Variant 33,33,True
b1_448,Loan__application_approved,,2004-03-12 18:27:47,Variant 33,33,True
b1_465,Loan__application_received,,2004-03-12 18:30:00,Variant 12,12,
b1_460,Assess_loan_risk,,2004-03-12 18:33:41,Variant 4,4,
b1_454,Verify_repayment_agreement,,2004-03-12 18:34:15,Variant 6,6,
b1_462,Send_home_insurance_quote,,2004-03-12 18:35:08,Variant 13,13,
b1_465,Check__application__form_completeness,,2004-03-12 18:35:47,Variant 12,12,
b1_454,Loan__application_canceled,,2004-03-12 18:38:25,Variant 6,6,
b1_454,Cancel_application,,2004-03-12 18:38:25,Variant 6,6,False
b1_465,Return_application_back_to_applicant,,2004-03-12 18:39:22,Variant 12,12,
b1_461,Appraise_property,,2004-03-12 18:46:04,Variant 3,3,
b1_460,Assess_eligibility,,2004-03-12 18:53:37,Variant 4,4,
b1_466,Loan__application_received,,2004-03-12 19:00:00,Variant 1,1,
b1_465,Receive_updated_application,,2004-03-12 19:03:28,Variant 12,12,
b1_465,Check__application__form_completeness,,2004-03-12 19:04:47,Variant 12,12,
b1_464,Check__application__form_completeness,,2004-03-12 19:09:23,Variant 8,8,
b1_465,Appraise_property,,2004-03-12 19:11:33,Variant 12,12,
b1_460,Prepare_acceptance_pack,,2004-03-12 19:13:02,Variant 4,4,
b1_460,Check_if_home_insurance_quote_is_requested,,2004-03-12 19:13:33,Variant 4,4,
b1_464,Check_credit_history,,2004-03-12 19:14:59,Variant 8,8,
b1_462,Verify_repayment_agreement,,2004-03-12 19:15:12,Variant 13,13,
b1_465,Check_credit_history,,2004-03-12 19:17:25,Variant 12,12,
b1_464,Assess_loan_risk,,2004-03-12 19:19:08,Variant 8,8,
b1_460,Send_acceptance_pack,,2004-03-12 19:23:43,Variant 4,4,
b1_464,Appraise_property,,2004-03-12 19:24:24,Variant 8,8,
b1_467,Loan__application_received,,2004-03-12 19:30:00,Variant 2,2,
b1_464,Assess_eligibility,,2004-03-12 19:30:17,Variant 8,8,
b1_462,Approve_application,,2004-03-12 19:32:41,Variant 13,13,True
b1_462,Loan__application_approved,,2004-03-12 19:32:41,Variant 13,13,True
b1_465,Assess_loan_risk,,2004-03-12 19:38:36,Variant 12,12,
b1_465,Assess_eligibility,,2004-03-12 19:44:29,Variant 12,12,
b1_463,Check_credit_history,,2004-03-12 19:52:02,Variant 15,15,
b1_463,Appraise_property,,2004-03-12 19:55:46,Variant 15,15,
b1_460,Verify_repayment_agreement,,2004-03-12 19:59:50,Variant 4,4,
b1_468,Loan__application_received,,2004-03-12 20:00:00,Variant 1,1,
b1_464,Prepare_acceptance_pack,,2004-03-12 20:06:56,Variant 8,8,
b1_465,Reject_application,,2004-03-12 20:25:15,Variant 12,12,
b1_465,Loan_application_rejected,,2004-03-12 20:25:15,Variant 12,12,False
b1_463,Assess_loan_risk,,2004-03-12 20:25:20,Variant 15,15,
b1_469,Loan__application_received,,2004-03-12 20:30:00,Variant 15,15,
b1_463,Assess_eligibility,,2004-03-12 20:30:35,Variant 15,15,
b1_469,Check__application__form_completeness,,2004-03-12 20:42:50,Variant 15,15,
b1_463,Prepare_acceptance_pack,,2004-03-12 20:49:10,Variant 15,15,
b1_461,Assess_eligibility,,2004-03-12 20:50:18,Variant 3,3,
b1_469,Check_credit_history,,2004-03-12 20:58:54,Variant 15,15,
b1_470,Loan__application_received,,2004-03-12 21:00:00,Variant 13,13,
b1_469,Appraise_property,,2004-03-12 21:05:44,Variant 15,15,
b1_469,Assess_loan_risk,,2004-03-12 21:07:34,Variant 15,15,
b1_467,Check__application__form_completeness,,2004-03-12 21:13:00,Variant 2,2,
b1_466,Check__application__form_completeness,,2004-03-12 21:14:06,Variant 1,1,
b1_464,Check_if_home_insurance_quote_is_requested,,2004-03-12 21:15:11,Variant 8,8,
b1_468,Check__application__form_completeness,,2004-03-12 21:17:52,Variant 1,1,
b1_467,Check_credit_history,,2004-03-12 21:19:46,Variant 2,2,
b1_469,Assess_eligibility,,2004-03-12 21:22:29,Variant 15,15,
b1_466,Appraise_property,,2004-03-12 21:23:44,Variant 1,1,
b1_469,Prepare_acceptance_pack,,2004-03-12 21:23:53,Variant 15,15,
b1_461,Reject_application,,2004-03-12 21:25:13,Variant 3,3,
b1_461,Loan_application_rejected,,2004-03-12 21:25:13,Variant 3,3,False
b1_471,Loan__application_received,,2004-03-12 21:30:00,Variant 21,21,
b1_468,Appraise_property,,2004-03-12 21:30:47,Variant 1,1,
b1_460,Cancel_application,,2004-03-12 21:35:34,Variant 4,4,
b1_460,Loan__application_canceled,,2004-03-12 21:35:34,Variant 4,4,False
b1_467,Appraise_property,,2004-03-12 21:42:57,Variant 2,2,
b1_463,Check_if_home_insurance_quote_is_requested,,2004-03-12 21:46:33,Variant 15,15,
b1_468,Check_credit_history,,2004-03-12 21:47:56,Variant 1,1,
b1_467,Assess_loan_risk,,2004-03-12 21:48:33,Variant 2,2,
b1_464,Send_home_insurance_quote,,2004-03-12 21:52:35,Variant 8,8,
b1_471,Check__application__form_completeness,,2004-03-12 21:54:07,Variant 21,21,
b1_464,Verify_repayment_agreement,,2004-03-12 21:59:08,Variant 8,8,
b1_472,Loan__application_received,,2004-03-12 22:00:00,Variant 5,5,
b1_469,Check_if_home_insurance_quote_is_requested,,2004-03-12 22:01:58,Variant 15,15,
b1_467,Assess_eligibility,,2004-03-12 22:02:30,Variant 2,2,
b1_471,Return_application_back_to_applicant,,2004-03-12 22:07:47,Variant 21,21,
b1_472,Check__application__form_completeness,,2004-03-12 22:16:18,Variant 5,5,
b1_466,Check_credit_history,,2004-03-12 22:21:32,Variant 1,1,
b1_469,Send_acceptance_pack,,2004-03-12 22:22:09,Variant 15,15,
b1_463,Send_acceptance_pack,,2004-03-12 22:22:46,Variant 15,15,
b1_473,Loan__application_received,,2004-03-12 22:30:00,Variant 13,13,
b1_472,Appraise_property,,2004-03-12 22:32:18,Variant 5,5,
b1_471,Receive_updated_application,,2004-03-12 22:33:47,Variant 21,21,
b1_467,Loan_application_rejected,,2004-03-12 22:34:34,Variant 2,2,False
b1_467,Reject_application,,2004-03-12 22:34:34,Variant 2,2,
