caseid,activity,resource,ts,outcome
3854674,first or second phase,560872,2011-09-15 20:21:05,
3854674,enter senddate procedure confirmation,560872,2011-09-15 20:21:09,
3854674,send procedure confirmation,560872,2011-09-15 20:21:09,
3854674,no permit needed or only notification needed,560872,2011-09-15 20:21:29,
3854674,applicant is stakeholder,560872,2011-09-15 20:21:32,
3851157,phase application received,560925,2011-09-15 22:08:47,
3851157,send confirmation receipt,560925,2011-09-15 22:09:07,
3851157,send confirmation receipt,560925,2011-09-15 22:13:49,
3851157,forward to the competent authority,560925,2011-09-15 22:14:00,
3851157,regular procedure without MER,560925,2011-09-15 22:14:02,
3851157,send procedure confirmation,560925,2011-09-15 22:14:07,
3851157,inform BAG administrator,560925,2011-09-15 22:16:35,
3088519,phase application received,560872,2011-09-15 22:36:29,
3088519,subcases completeness completed,560872,2011-09-15 22:36:29,
3088519,send procedure confirmation,560872,2011-09-15 22:36:29,
3088519,send confirmation receipt,560872,2011-09-15 22:36:29,
3088519,forward to the competent authority,560872,2011-09-15 22:36:29,
3088519,treat subcases completeness,560872,2011-09-15 22:36:29,
3088519,no permit required for application,560872,2011-09-15 22:36:29,
3088519,phased application,560872,2011-09-15 22:36:29,
3088519,activities regular procedure,560872,2011-09-15 22:36:29,
3088519,reception through OLO,560872,2011-09-15 22:36:29,
3088519,WAW permit aspect,560872,2011-09-15 22:36:29,
3088519,procedure change,560872,2011-09-15 22:36:29,
3088519,MER present,560872,2011-09-15 22:36:29,
3088519,regular procedure without MER,560872,2011-09-15 22:36:29,
3088519,publish,560872,2011-09-15 22:36:29,
3088519,request complete,560872,2011-09-15 22:36:30,
3088519,subcases completeness completed,560872,2011-09-15 22:36:30,
3088519,generate draft decision environmental permit,560872,2011-09-15 22:36:30,
3088519,WAW permit aspect,560872,2011-09-15 22:36:30,
3088519,term for supplying missing data,560872,2011-09-15 22:36:30,
3088519,treat subcases completeness,560872,2011-09-15 22:36:30,
3088519,phase advice known,560872,2011-09-15 22:36:30,
3088519,article 34  WABO applies,560872,2011-09-15 22:36:30,
3088519,send letter in progress,560872,2011-09-15 22:36:30,
3088519,receive additional information,560872,2011-09-15 22:36:30,
3088519,phase application receptive,560872,2011-09-15 22:36:30,
3088519,enter date advice on treatment of environmental permit,560872,2011-09-15 22:36:30,
3088519,WAW permit aspect,560872,2011-09-15 22:36:30,
3088519,activities regular procedure,560872,2011-09-15 22:36:30,
3088519,create draft environtmental permit,560872,2011-09-15 22:36:30,
3088519,assessment of content completed,560872,2011-09-15 22:36:30,
3088519,grounds for refusal,560872,2011-09-15 22:36:30,
3088519,enter receipt of additional data,560872,2011-09-15 22:36:30,
3088519,completed subcases content,560872,2011-09-15 22:36:30,
3088519,procedure change,560872,2011-09-15 22:36:30,
3088519,retrieve missing data,560872,2011-09-15 22:36:30,
3088519,treat subcases content,560872,2011-09-15 22:36:30,
3088519,request complete,560872,2011-09-15 22:36:30,
3088519,phase concept draft decision ready,560872,2011-09-15 22:36:30,
3088519,suspend term,560872,2011-09-15 22:36:31,
3088519,VVGB positive,560872,2011-09-15 22:36:31,
3088519,applicant is stakeholder,560872,2011-09-15 22:36:31,
3088519,final VVGB applications,560872,2011-09-15 22:36:31,
3088519,transcript decision environmental permit to stakeholders,560872,2011-09-15 22:36:31,
3088519,decided on draft decision environmental permit,560872,2011-09-15 22:36:31,
3088519,perspective on draft decision environmental permit received,560872,2011-09-15 22:36:31,
3088519,open draft decision for inspection,560872,2011-09-15 22:36:31,
3088519,terminate on request,560872,2011-09-15 22:36:31,
3088519,publish official draft decision,560872,2011-09-15 22:36:31,
3088519,generate publication document decision environmental permit,560872,2011-09-15 22:36:31,
3088519,phase draft decision made,560872,2011-09-15 22:36:31,
3088519,generating decision environmental permit,560872,2011-09-15 22:36:31,
3088519,extend procedure term,560872,2011-09-15 22:36:31,
3088519,suspension ground applicable,560872,2011-09-15 22:36:31,
3088519,creating environmental permit decision,560872,2011-09-15 22:36:31,
3088519,phase draft decision made,560872,2011-09-15 22:36:31,
3088519,enrich draft decision,560872,2011-09-15 22:36:31,
3088519,send design decision to stakeholders,560872,2011-09-15 22:36:31,
3720299,register date environmental permit decision,2670601,2011-09-15 22:40:01,
3720299,generating decision environmental permit,2670601,2011-09-15 22:40:01,
3720299,phase decision taken,2670601,2011-09-15 22:40:03,
3720299,transcript decision environmental permit to stakeholders,2670601,2011-09-15 22:51:42,
3720299,enter senddate decision environmental permit,2670601,2011-09-15 22:51:42,
3720299,generate publication document decision environmental permit,2670601,2011-09-15 22:51:46,False
3720299,enter date publication decision environmental permit,2670601,2011-09-15 22:51:46,
3693886,terminate on request,2670601,2011-09-15 22:53:02,
3693886,applicant is stakeholder,2670601,2011-09-15 22:53:02,
3693886,send confirmation receipt,2670601,2011-09-15 22:53:02,
3693886,regular procedure without MER,2670601,2011-09-15 22:53:02,
3693886,phase application received,2670601,2011-09-15 22:53:02,
3693886,send confirmation receipt,2670601,2011-09-15 22:53:02,
3693886,forward to the competent authority,2670601,2011-09-15 22:53:02,
3693886,no permit needed or only notification needed,2670601,2011-09-15 22:53:02,
3693886,send procedure confirmation,2670601,2011-09-15 22:53:02,
3693886,extend procedure term,2670601,2011-09-15 22:53:06,
3693886,register number of days extension period,2670601,2011-09-15 22:53:10,
3693886,creating decision procedure term extension,2670601,2011-09-15 22:53:11,
3693886,decision procedure term extension,2670601,2011-09-15 23:38:15,
3693886,enter date decision procedure term extension,2670601,2011-09-15 23:38:15,
3693886,enter senddate decision procedure term extension,2670601,2011-09-15 23:38:20,
3693886,copy decision to extend procedure to stakeholders,2670601,2011-09-15 23:38:20,
3851157,enter senddate acknowledgement,560925,2011-09-16 07:00:00,
3866152,register submission date request,560872,2011-09-16 07:00:00,
3851157,enter senddate procedure confirmation,560925,2011-09-16 07:00:00,
3747637,enter receipt of additional data,3273854,2011-09-16 07:00:00,
3598533,receive additional information,2670601,2011-09-16 18:02:13,
3859670,phase application received,560872,2011-09-16 19:53:57,
3859670,terminate on request,560872,2011-09-16 19:54:02,
3859670,send confirmation receipt,560872,2011-09-16 19:54:07,
3859670,send confirmation receipt,560872,2011-09-16 19:59:19,
3859670,forward to the competent authority,560872,2011-09-16 19:59:26,
3859670,regular procedure without MER,560872,2011-09-16 19:59:31,
3859670,send procedure confirmation,560872,2011-09-16 19:59:33,
3859670,no permit needed or only notification needed,560872,2011-09-16 19:59:56,
3859670,applicant is stakeholder,560872,2011-09-16 19:59:59,
3649878,no permit needed or only notification needed,3273854,2011-09-16 23:16:51,
3649878,terminate on request,3273854,2011-09-16 23:16:56,
3649878,suspend term,3273854,2011-09-16 23:16:58,
3649878,treat subcases completeness,3273854,2011-09-16 23:16:59,
3649878,subcases completeness completed,3273854,2011-09-16 23:17:01,
3649878,procedure change,3273854,2011-09-16 23:17:03,
3649878,request complete,3273854,2011-09-16 23:17:05,
3649878,phase application receptive,3273854,2011-09-16 23:17:05,
3649878,send letter in progress,3273854,2011-09-16 23:17:05,
3649878,treat subcases content,3273854,2011-09-16 23:17:07,
3649878,completed subcases content,3273854,2011-09-16 23:17:08,
3649878,procedure change,3273854,2011-09-16 23:17:09,
3649878,article 34  WABO applies,3273854,2011-09-16 23:17:10,
3649878,assessment of content completed,3273854,2011-09-16 23:17:11,
3649878,phase advice known,3273854,2011-09-16 23:17:11,
3649878,grounds for refusal,3273854,2011-09-16 23:17:16,
3649878,ask stakeholders views,3273854,2011-09-16 23:17:17,
3649878,suspension ground applicable,3273854,2011-09-16 23:17:18,
3649878,by law,3273854,2011-09-16 23:17:19,
3649878,creating environmental permit decision,3273854,2011-09-16 23:17:19,
3649878,generating decision environmental permit,3273854,2011-09-16 23:30:36,
3867254,register submission date request,560872,2011-09-17 07:00:00,
3865040,enter senddate acknowledgement,560950,2011-09-19 07:00:00,
3865040,enter senddate procedure confirmation,560950,2011-09-19 07:00:00,
3088519,enter senddate decision environmental permit,560872,2011-09-19 07:00:00,
3859670,enter senddate procedure confirmation,560872,2011-09-19 07:00:00,
3886793,register submission date request,560925,2011-09-19 07:00:00,
3877877,register submission date request,560925,2011-09-19 07:00:00,
3604677,enter receipt of additional data,3273854,2011-09-19 07:00:00,
3859670,enter senddate acknowledgement,560872,2011-09-19 07:00:00,
3736131,generating decision environmental permit,3273854,2011-09-19 17:32:36,
3686476,forward to the competent authority,560872,2011-09-19 17:34:49,
3686476,terminate on request,560872,2011-09-19 17:34:49,
3686476,extend procedure term,560872,2011-09-19 17:34:49,
3686476,send procedure confirmation,560872,2011-09-19 17:34:49,
3686476,inform BAG administrator,560872,2011-09-19 17:34:49,
3686476,regular procedure without MER,560872,2011-09-19 17:34:49,
3686476,applicant is stakeholder,560872,2011-09-19 17:34:49,
3686476,no permit needed or only notification needed,560872,2011-09-19 17:34:49,
3686476,send confirmation receipt,560872,2011-09-19 17:34:49,
3686476,suspend term,560872,2011-09-19 17:34:49,
3686476,phase application received,560872,2011-09-19 17:34:49,
3686476,send confirmation receipt,560872,2011-09-19 17:34:49,
3686476,registration date publication,560872,2011-09-19 18:00:55,
3686476,treat subcases completeness,560872,2011-09-19 18:01:01,
3686476,subcases completeness completed,560872,2011-09-19 18:01:03,
3686476,procedure change,560872,2011-09-19 18:01:06,
3686476,phase application receptive,560872,2011-09-19 18:01:10,
3686476,request complete,560872,2011-09-19 18:01:10,
3686476,send letter in progress,560872,2011-09-19 18:01:14,
3686476,treat subcases content,560872,2011-09-19 18:01:17,
3686476,request further information,560872,2011-09-19 18:02:12,
3686476,completed subcases content,560872,2011-09-19 18:02:15,
3686476,procedure change,560872,2011-09-19 18:02:20,
3686476,article 34  WABO applies,560872,2011-09-19 18:02:24,
3686476,assessment of content completed,560872,2011-09-19 18:02:27,
3686476,phase advice known,560872,2011-09-19 18:02:27,
3686476,grounds for refusal,560872,2011-09-19 18:02:29,
3686476,ask stakeholders views,560872,2011-09-19 18:02:35,
3686476,suspension ground applicable,560872,2011-09-19 18:02:38,
3686476,creating environmental permit decision,560872,2011-09-19 18:02:40,
3686476,by law,560872,2011-09-19 18:02:40,
3686476,generating decision environmental permit,560872,2011-09-19 18:02:53,
3686476,register date environmental permit decision,560872,2011-09-19 18:02:53,
3686476,phase decision taken,560872,2011-09-19 18:02:55,
3686476,transcript decision environmental permit to stakeholders,560872,2011-09-19 18:02:59,
3686476,generate publication document decision environmental permit,560872,2011-09-19 18:03:13,
3686476,objection lodged against decision,560872,2011-09-19 18:03:26,
3686476,set phase: phase permitting irrevocable,560872,2011-09-19 18:03:26,
3736131,phase decision taken,560890,2011-09-19 18:21:53,
3736131,transcript decision environmental permit to stakeholders,560890,2011-09-19 18:22:09,
3736131,generate publication document decision environmental permit,560890,2011-09-19 18:22:16,
3736131,continue or abort mutation BAG objects,560890,2011-09-19 18:22:31,
3707973,extend procedure term,3273854,2011-09-19 18:46:34,
3707973,generating decision environmental permit,3273854,2011-09-19 18:46:39,
3862810,phase application received,560925,2011-09-19 18:47:16,
3862810,send confirmation receipt,560925,2011-09-19 18:47:27,
3862810,send confirmation receipt,560925,2011-09-19 18:51:34,
3862810,enter senddate acknowledgement,560925,2011-09-19 18:51:34,
3862810,forward to the competent authority,560925,2011-09-19 18:51:43,
3862810,regular procedure without MER,560925,2011-09-19 18:51:45,
3862810,send procedure confirmation,560925,2011-09-19 18:51:49,
3862810,enter senddate procedure confirmation,560925,2011-09-19 18:51:49,
3862810,inform BAG administrator,560925,2011-09-19 18:51:59,
3531457,generating decision environmental permit,560890,2011-09-19 18:54:15,
3531457,transcript decision environmental permit to stakeholders,560890,2011-09-19 18:54:28,
3531457,generate publication document decision environmental permit,560890,2011-09-19 18:54:32,
3866152,phase application received,560872,2011-09-19 19:09:10,
3866152,send confirmation receipt,560872,2011-09-19 19:09:17,
3866152,send confirmation receipt,560872,2011-09-19 19:10:52,
3866152,enter senddate acknowledgement,560872,2011-09-19 19:10:52,
3866152,forward to the competent authority,560872,2011-09-19 19:10:56,
3866152,regular procedure without MER,560872,2011-09-19 19:11:01,
3866152,send procedure confirmation,560872,2011-09-19 19:11:03,
3866152,enter senddate procedure confirmation,560872,2011-09-19 19:11:03,
3866152,no permit needed or only notification needed,560872,2011-09-19 19:11:20,
3866152,applicant is stakeholder,560872,2011-09-19 19:11:23,
3866152,terminate on request,560872,2011-09-19 19:11:27,
