Case ID,Activity,Resource,Complete Timestamp,(case) Accepted,(case) ApplicationID,(case) CreditScore,(case) FirstWithdrawalAmount,(case) MonthlyCost,(case) NumberOfTerms,(case) OfferedAmount,(case) Selected,Action,EventID,EventOrigin,OfferID,lifecycle:transition
Offer_1719535554,O_Sent (mail and online),User_14,2016-01-21 03:15:50.032,True,Application_882516770,1016,7000.0,300.0,56,15000.0,True,statechange,OfferState_722506456,Offer,Offer_1719535554,complete
Offer_1496314077,O_Create Offer,User_74,2016-01-21 03:16:49.147,False,Application_1068664646,0,0.0,600.0,27,15000.0,False,Created,Offer_1496314077,Offer,,complete
Offer_1496314077,O_Created,User_74,2016-01-21 03:16:50.370,False,Application_1068664646,0,0.0,600.0,27,15000.0,False,statechange,OfferState_26984835,Offer,Offer_1496314077,complete
Offer_1496314077,O_Sent (mail and online),User_74,2016-01-21 03:17:02.355,False,Application_1068664646,0,0.0,600.0,27,15000.0,False,statechange,OfferState_360837571,Offer,Offer_1496314077,complete
Offer_211671805,O_Create Offer,User_18,2016-01-21 03:25:15.990,True,Application_599521614,986,6650.0,150.0,127,15000.0,True,Created,Offer_211671805,Offer,,complete
Offer_211671805,O_Created,User_18,2016-01-21 03:25:17.366,True,Application_599521614,986,6650.0,150.0,127,15000.0,True,statechange,OfferState_1072757877,Offer,Offer_211671805,complete
Offer_211671805,O_Sent (mail and online),User_18,2016-01-21 03:25:40.650,True,Application_599521614,986,6650.0,150.0,127,15000.0,True,statechange,OfferState_2139412980,Offer,Offer_211671805,complete
Offer_146816538,O_Create Offer,User_4,2016-01-21 03:28:26.937,True,Application_2146802304,0,10000.0,264.27,42,10000.0,False,Created,Offer_146816538,Offer,,complete
Offer_146816538,O_Created,User_4,2016-01-21 03:28:28.222,True,Application_2146802304,0,10000.0,264.27,42,10000.0,False,statechange,OfferState_709707079,Offer,Offer_146816538,complete
Offer_146816538,O_Sent (mail and online),User_4,2016-01-21 03:28:52.785,True,Application_2146802304,0,10000.0,264.27,42,10000.0,False,statechange,OfferState_1791859862,Offer,Offer_146816538,complete
Offer_1720320539,O_Create Offer,User_18,2016-01-21 03:33:44.763,False,Application_1447691962,1031,3000.0,225.0,29,6000.0,True,Created,Offer_1720320539,Offer,,complete
Offer_1720320539,O_Created,User_18,2016-01-21 03:33:45.943,False,Application_1447691962,1031,3000.0,225.0,29,6000.0,True,statechange,OfferState_1290735004,Offer,Offer_1720320539,complete
Offer_1720320539,O_Sent (mail and online),User_18,2016-01-21 03:34:06.175,False,Application_1447691962,1031,3000.0,225.0,29,6000.0,True,statechange,OfferState_1786827273,Offer,Offer_1720320539,complete
Offer_528525609,O_Create Offer,User_14,2016-01-21 03:36:29.647,True,Application_1210911072,947,27500.0,287.63,120,27500.0,True,Created,Offer_528525609,Offer,,complete
Offer_528525609,O_Created,User_14,2016-01-21 03:36:30.792,True,Application_1210911072,947,27500.0,287.63,120,27500.0,True,statechange,OfferState_1344230334,Offer,Offer_528525609,complete
Offer_528525609,O_Sent (mail and online),User_14,2016-01-21 03:36:55.188,True,Application_1210911072,947,27500.0,287.63,120,27500.0,True,statechange,OfferState_261087939,Offer,Offer_528525609,complete
Offer_2144953055,O_Create Offer,User_41,2016-01-21 03:50:40.035,True,Application_704665572,801,12500.0,513.53,26,12500.0,True,Created,Offer_2144953055,Offer,,complete
Offer_2144953055,O_Created,User_41,2016-01-21 03:50:41.382,True,Application_704665572,801,12500.0,513.53,26,12500.0,True,statechange,OfferState_1436450373,Offer,Offer_2144953055,complete
Offer_2144953055,O_Sent (online only),User_41,2016-01-21 03:51:15.483,True,Application_704665572,801,12500.0,513.53,26,12500.0,True,statechange,OfferState_354362467,Offer,Offer_2144953055,complete
Offer_1362345238,O_Create Offer,User_14,2016-01-21 03:54:39.443,False,Application_1154138569,0,0.0,225.0,78,15000.0,False,Created,Offer_1362345238,Offer,,complete
Offer_1362345238,O_Created,User_14,2016-01-21 03:54:40.698,False,Application_1154138569,0,0.0,225.0,78,15000.0,False,statechange,OfferState_46837849,Offer,Offer_1362345238,complete
Offer_1362345238,O_Sent (mail and online),User_14,2016-01-21 03:55:22.254,False,Application_1154138569,0,0.0,225.0,78,15000.0,False,statechange,OfferState_1636936837,Offer,Offer_1362345238,complete
Offer_1714614209,O_Create Offer,User_18,2016-01-21 04:19:21.278,False,Application_628530830,0,7000.0,160.81,50,7000.0,False,Created,Offer_1714614209,Offer,,complete
Offer_1714614209,O_Created,User_18,2016-01-21 04:19:22.453,False,Application_628530830,0,7000.0,160.81,50,7000.0,False,statechange,OfferState_1708407619,Offer,Offer_1714614209,complete
Offer_1714614209,O_Sent (mail and online),User_18,2016-01-21 04:19:33.123,False,Application_628530830,0,7000.0,160.81,50,7000.0,False,statechange,OfferState_634061314,Offer,Offer_1714614209,complete
Offer_1491315374,O_Create Offer,User_4,2016-01-21 04:23:50.446,False,Application_1835401493,855,6200.0,160.0,58,8000.0,True,Created,Offer_1491315374,Offer,,complete
Offer_1491315374,O_Created,User_4,2016-01-21 04:23:51.762,False,Application_1835401493,855,6200.0,160.0,58,8000.0,True,statechange,OfferState_1278500291,Offer,Offer_1491315374,complete
Offer_1491315374,O_Sent (mail and online),User_4,2016-01-21 04:24:13.944,False,Application_1835401493,855,6200.0,160.0,58,8000.0,True,statechange,OfferState_188978338,Offer,Offer_1491315374,complete
Offer_1285352727,O_Create Offer,User_14,2016-01-21 04:33:45.598,True,Application_2121564307,901,10000.0,325.0,126,32500.0,True,Created,Offer_1285352727,Offer,,complete
Offer_1285352727,O_Created,User_14,2016-01-21 04:33:47.014,True,Application_2121564307,901,10000.0,325.0,126,32500.0,True,statechange,OfferState_258731014,Offer,Offer_1285352727,complete
Offer_1061855578,O_Create Offer,User_18,2016-01-21 04:34:07.877,False,Application_1541161276,0,0.0,200.0,27,5000.0,True,Created,Offer_1061855578,Offer,,complete
Offer_1061855578,O_Created,User_18,2016-01-21 04:34:09.163,False,Application_1541161276,0,0.0,200.0,27,5000.0,True,statechange,OfferState_18503847,Offer,Offer_1061855578,complete
Offer_1682612557,O_Create Offer,User_14,2016-01-21 04:34:14.660,True,Application_2121564307,0,12634.0,339.93,120,32500.0,False,Created,Offer_1682612557,Offer,,complete
Offer_1682612557,O_Created,User_14,2016-01-21 04:34:16.030,True,Application_2121564307,0,12634.0,339.93,120,32500.0,False,statechange,OfferState_974051088,Offer,Offer_1682612557,complete
Offer_1061855578,O_Sent (mail and online),User_18,2016-01-21 04:34:24.427,False,Application_1541161276,0,0.0,200.0,27,5000.0,True,statechange,OfferState_1146856167,Offer,Offer_1061855578,complete
Offer_1682612557,O_Sent (mail and online),User_14,2016-01-21 04:34:59.707,True,Application_2121564307,0,12634.0,339.93,120,32500.0,False,statechange,OfferState_2065744542,Offer,Offer_1682612557,complete
Offer_1285352727,O_Sent (mail and online),User_14,2016-01-21 04:34:59.711,True,Application_2121564307,901,10000.0,325.0,126,32500.0,True,statechange,OfferState_1728001039,Offer,Offer_1285352727,complete
Offer_987569973,O_Create Offer,User_4,2016-01-21 04:45:02.200,True,Application_1755216521,0,0.0,500.0,126,50000.0,False,Created,Offer_987569973,Offer,,complete
Offer_987569973,O_Created,User_4,2016-01-21 04:45:03.450,True,Application_1755216521,0,0.0,500.0,126,50000.0,False,statechange,OfferState_1619740592,Offer,Offer_987569973,complete
Offer_987569973,O_Sent (mail and online),User_4,2016-01-21 04:45:25.120,True,Application_1755216521,0,0.0,500.0,126,50000.0,False,statechange,OfferState_1904322825,Offer,Offer_987569973,complete
Offer_174397826,O_Create Offer,User_18,2016-01-21 04:54:45.066,False,Application_316271248,0,10000.0,222.33,51,10000.0,False,Created,Offer_174397826,Offer,,complete
Offer_174397826,O_Created,User_18,2016-01-21 04:54:46.331,False,Application_316271248,0,10000.0,222.33,51,10000.0,False,statechange,OfferState_1173138565,Offer,Offer_174397826,complete
Offer_174397826,O_Sent (mail and online),User_18,2016-01-21 04:55:00.743,False,Application_316271248,0,10000.0,222.33,51,10000.0,False,statechange,OfferState_1809314721,Offer,Offer_174397826,complete
Offer_1636127685,O_Create Offer,User_4,2016-01-21 04:57:09.002,False,Application_127976473,0,17500.0,330.12,60,17500.0,True,Created,Offer_1636127685,Offer,,complete
Offer_1636127685,O_Created,User_4,2016-01-21 04:57:10.285,False,Application_127976473,0,17500.0,330.12,60,17500.0,True,statechange,OfferState_1994987718,Offer,Offer_1636127685,complete
Offer_1636127685,O_Sent (mail and online),User_4,2016-01-21 04:58:28.449,False,Application_127976473,0,17500.0,330.12,60,17500.0,True,statechange,OfferState_1931878390,Offer,Offer_1636127685,complete
Offer_554089499,O_Create Offer,User_43,2016-01-21 05:01:18.137,True,Application_1213442381,0,4000.0,100.0,58,5000.0,False,Created,Offer_554089499,Offer,,complete
Offer_554089499,O_Created,User_43,2016-01-21 05:01:19.501,True,Application_1213442381,0,4000.0,100.0,58,5000.0,False,statechange,OfferState_1415976452,Offer,Offer_554089499,complete
Offer_554089499,O_Sent (mail and online),User_43,2016-01-21 05:02:56.173,True,Application_1213442381,0,4000.0,100.0,58,5000.0,False,statechange,OfferState_1983798428,Offer,Offer_554089499,complete
Offer_1037250024,O_Accepted,User_68,2016-01-21 15:52:36.253,True,Application_2097609434,0,5000.0,250.0,126,25000.0,True,statechange,OfferState_767126981,Offer,Offer_1037250024,complete
Offer_1063966371,O_Refused,User_95,2016-01-21 16:09:41.077,False,Application_125495187,0,1350.0,100.0,58,5000.0,True,statechange,OfferState_475768456,Offer,Offer_1063966371,complete
Offer_1455206128,O_Returned,User_112,2016-01-21 16:20:42.681,False,Application_820867760,0,16000.0,301.83,60,16000.0,True,statechange,OfferState_1550178624,Offer,Offer_1455206128,complete
Offer_1391097306,O_Returned,User_113,2016-01-21 16:28:41.750,False,Application_1984100244,0,28076.0,552.28,112,50000.0,False,statechange,OfferState_156156501,Offer,Offer_1391097306,complete
Offer_754293191,O_Accepted,User_90,2016-01-21 16:31:34.505,True,Application_961505598,967,0.0,100.0,134,10000.0,True,statechange,OfferState_917617820,Offer,Offer_754293191,complete
Offer_736855326,O_Cancelled,User_90,2016-01-21 16:31:34.543,True,Application_961505598,0,10000.0,110.7,120,10000.0,False,statechange,OfferState_1233757271,Offer,Offer_736855326,complete
Offer_388459078,O_Returned,User_113,2016-01-21 16:40:17.816,True,Application_1421234379,993,16000.0,300.0,60,16000.0,True,statechange,OfferState_690146824,Offer,Offer_388459078,complete
Offer_24138247,O_Refused,User_87,2016-01-21 16:49:50.623,False,Application_1814433442,0,5500.0,101.11,65,5500.0,True,statechange,OfferState_1048482862,Offer,Offer_24138247,complete
Offer_709123763,O_Returned,User_118,2016-01-21 16:53:31.418,True,Application_1227771244,848,15000.0,310.67,54,15000.0,True,statechange,OfferState_2130905793,Offer,Offer_709123763,complete
Offer_1473899328,O_Returned,User_113,2016-01-21 17:00:48.572,True,Application_1020990376,1066,5000.0,242.13,22,5000.0,True,statechange,OfferState_453407337,Offer,Offer_1473899328,complete
Offer_1390402392,O_Accepted,User_115,2016-01-21 17:01:50.399,True,Application_110813962,948,5000.0,292.72,18,5000.0,True,statechange,OfferState_1908085839,Offer,Offer_1390402392,complete
Offer_1099236038,O_Returned,User_118,2016-01-21 17:02:27.481,True,Application_59959307,867,0.0,250.0,114,23000.0,True,statechange,OfferState_1439052451,Offer,Offer_1099236038,complete
Offer_1145778995,O_Accepted,User_112,2016-01-21 17:07:35.678,True,Application_1503421831,834,0.0,300.0,56,15000.0,True,statechange,OfferState_811292273,Offer,Offer_1145778995,complete
Offer_863807534,O_Cancelled,User_112,2016-01-21 17:07:35.699,True,Application_1503421831,0,0.0,200.0,57,10000.0,False,statechange,OfferState_540132274,Offer,Offer_863807534,complete
Offer_1017305445,O_Returned,User_113,2016-01-21 17:10:17.487,True,Application_32948449,0,10000.0,193.03,60,10000.0,True,statechange,OfferState_1041452159,Offer,Offer_1017305445,complete
Offer_734823825,O_Create Offer,User_25,2016-01-21 17:13:29.855,True,Application_1354753416,911,0.0,320.0,126,32000.0,True,Created,Offer_734823825,Offer,,complete
Offer_734823825,O_Created,User_25,2016-01-21 17:13:31.884,True,Application_1354753416,911,0.0,320.0,126,32000.0,True,statechange,OfferState_157435628,Offer,Offer_734823825,complete
Offer_734823825,O_Sent (mail and online),User_25,2016-01-21 17:13:49.506,True,Application_1354753416,911,0.0,320.0,126,32000.0,True,statechange,OfferState_1403341651,Offer,Offer_734823825,complete
Offer_1391414485,O_Returned,User_116,2016-01-21 17:15:34.134,True,Application_393296211,859,2781.0,193.03,60,10000.0,True,statechange,OfferState_475101433,Offer,Offer_1391414485,complete
Offer_1224146641,O_Create Offer,User_108,2016-01-21 17:16:13.896,False,Application_1270994656,0,10000.0,110.7,120,10000.0,True,Created,Offer_1224146641,Offer,,complete
Offer_1224146641,O_Created,User_108,2016-01-21 17:16:15.280,False,Application_1270994656,0,10000.0,110.7,120,10000.0,True,statechange,OfferState_507154089,Offer,Offer_1224146641,complete
Offer_1224146641,O_Sent (mail and online),User_108,2016-01-21 17:17:06.799,False,Application_1270994656,0,10000.0,110.7,120,10000.0,True,statechange,OfferState_1588993228,Offer,Offer_1224146641,complete
Offer_1313708678,O_Accepted,User_118,2016-01-21 17:20:06.451,False,Application_1841789315,817,5000.0,150.0,37,5000.0,True,statechange,OfferState_125591168,Offer,Offer_1313708678,complete
Offer_907962089,O_Create Offer,User_17,2016-01-21 17:21:23.249,True,Application_1831236396,0,0.0,50.0,138,5000.0,False,Created,Offer_907962089,Offer,,complete
Offer_907962089,O_Created,User_17,2016-01-21 17:21:24.685,True,Application_1831236396,0,0.0,50.0,138,5000.0,False,statechange,OfferState_958219488,Offer,Offer_907962089,complete
Offer_907962089,O_Sent (mail and online),User_17,2016-01-21 17:21:48.055,True,Application_1831236396,0,0.0,50.0,138,5000.0,False,statechange,OfferState_726378598,Offer,Offer_907962089,complete
Offer_667462836,O_Refused,User_115,2016-01-21 17:27:51.606,True,Application_1014301064,0,1604.47,137.59,60,7000.0,True,statechange,OfferState_1657653386,Offer,Offer_667462836,complete
Offer_1453192384,O_Accepted,User_68,2016-01-21 17:30:49.548,True,Application_1736729099,798,0.0,100.0,58,5000.0,True,statechange,OfferState_574941566,Offer,Offer_1453192384,complete
Offer_1331264609,O_Returned,User_116,2016-01-21 17:30:50.357,False,Application_919767326,773,10000.0,114.23,115,10000.0,True,statechange,OfferState_1735680253,Offer,Offer_1331264609,complete
Offer_1674894890,O_Create Offer,User_18,2016-01-21 17:32:07.597,True,Application_1419186456,0,40000.0,418.37,120,40000.0,False,Created,Offer_1674894890,Offer,,complete
Offer_1674894890,O_Created,User_18,2016-01-21 17:32:08.967,True,Application_1419186456,0,40000.0,418.37,120,40000.0,False,statechange,OfferState_1476946374,Offer,Offer_1674894890,complete
Offer_1674894890,O_Sent (mail and online),User_18,2016-01-21 17:32:30.990,True,Application_1419186456,0,40000.0,418.37,120,40000.0,False,statechange,OfferState_900161146,Offer,Offer_1674894890,complete
Offer_135333296,O_Accepted,User_95,2016-01-21 17:33:24.175,False,Application_2013806316,813,4998.0,150.0,53,6900.0,True,statechange,OfferState_1742850151,Offer,Offer_135333296,complete
Offer_107317500,O_Refused,User_87,2016-01-21 17:34:09.281,False,Application_1029986710,0,7000.0,215.15,36,7000.0,True,statechange,OfferState_1915642455,Offer,Offer_107317500,complete
Offer_1932077813,O_Create Offer,User_108,2016-01-21 17:35:21.230,False,Application_787459470,0,5000.0,98.28,60,5000.0,False,Created,Offer_1932077813,Offer,,complete
Offer_1932077813,O_Created,User_108,2016-01-21 17:35:22.483,False,Application_787459470,0,5000.0,98.28,60,5000.0,False,statechange,OfferState_1297042448,Offer,Offer_1932077813,complete
Offer_2066915961,O_Returned,User_118,2016-01-21 17:35:31.842,True,Application_117521403,986,10000.0,250.0,69,15000.0,True,statechange,OfferState_1663457379,Offer,Offer_2066915961,complete
Offer_1932077813,O_Sent (mail and online),User_108,2016-01-21 17:35:53.457,False,Application_787459470,0,5000.0,98.28,60,5000.0,False,statechange,OfferState_580156635,Offer,Offer_1932077813,complete
Offer_1244369530,O_Create Offer,User_17,2016-01-21 17:39:30.098,True,Application_1798282252,845,15000.0,158.98,120,15000.0,True,Created,Offer_1244369530,Offer,,complete
Offer_1244369530,O_Created,User_17,2016-01-21 17:39:31.302,True,Application_1798282252,845,15000.0,158.98,120,15000.0,True,statechange,OfferState_904463158,Offer,Offer_1244369530,complete
Offer_1244369530,O_Sent (mail and online),User_17,2016-01-21 17:42:16.862,True,Application_1798282252,845,15000.0,158.98,120,15000.0,True,statechange,OfferState_23228650,Offer,Offer_1244369530,complete
Offer_33945762,O_Returned,User_116,2016-01-21 17:45:21.076,True,Application_1825891896,0,0.0,150.0,127,15000.0,True,statechange,OfferState_474097452,Offer,Offer_33945762,complete
Offer_1463829479,O_Accepted,User_30,2016-01-21 17:46:32.772,True,Application_89113407,0,0.0,500.0,96,40000.0,True,statechange,OfferState_1548565249,Offer,Offer_1463829479,complete
Offer_533510684,O_Returned,User_112,2016-01-21 17:48:08.539,False,Application_893519087,0,13500.0,260.59,60,13500.0,True,statechange,OfferState_785655514,Offer,Offer_533510684,complete
Offer_663105818,O_Refused,User_68,2016-01-21 17:50:53.108,False,Application_35262179,0,6000.0,184.42,36,6000.0,True,statechange,OfferState_1973758396,Offer,Offer_663105818,complete
Offer_1636206800,O_Create Offer,User_3,2016-01-21 17:51:16.997,True,Application_2098536936,880,795.43,615.66,84,44000.0,True,Created,Offer_1636206800,Offer,,complete
