REQUEST_ID,ACTIVITY,START_DATE,END_DATE,CE_UO,ROLE,CLOSURE_TYPE,CLOSURE_REASON,WORKING_STATE,case_cost,outcome
201810003020,Pending Liquidation Request,2018-10-10 09:58:36,2018-10-12 03:58:14.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810000638,Pending Request for Reservation Closure,2018-10-10 10:30:58,2018-10-10 10:34:45.000,BOF,BACK-OFFICE,Inheritance,,Completed,6.51,
201810000638,Pending Liquidation Request,2018-10-10 10:34:45,2018-10-12 03:42:12.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.31,
201810003654,Request created,2018-10-10 10:43:20,2018-10-10 10:43:33.000,313,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201810003654,Evaluating Request (NO registered letter),2018-10-10 10:43:33,2018-10-10 10:44:22.000,206,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201810003654,Service closure Request with network responsibility,2018-10-10 10:45:54,2018-10-10 11:08:38.000,206,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
201810002927,Pending Request for Reservation Closure,2018-10-10 10:45:59,2018-10-10 10:47:18.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201810002927,Pending Liquidation Request,2018-10-10 10:47:18,2018-10-12 03:57:33.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20189007657,Pending Request for Reservation Closure,2018-10-10 10:57:19,2018-10-10 10:58:41.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.9099999999999975,
20189007657,Pending Liquidation Request,2018-10-10 10:58:41,2018-10-12 03:25:13.000,BOF,BACK-OFFICE,Inheritance,,Completed,8.709999999999999,
20186006102,Pending Request for Reservation Closure,2018-10-10 11:00:25,2018-10-10 11:02:27.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20186006102,Pending Liquidation Request,2018-10-10 11:02:27,2018-10-12 03:08:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201810003654,Service closure Request with BO responsibility,2018-10-10 11:08:38,2018-10-16 10:11:39.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189009702,Service closure Request with BO responsibility,2018-10-10 11:17:11,2018-10-12 15:44:29.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
201810002085,Pending Request for Reservation Closure,2018-10-10 11:19:40,2018-10-10 11:22:42.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
201810002085,Pending Liquidation Request,2018-10-10 11:22:42,2018-10-12 03:53:19.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20187008998,Pending Request for Reservation Closure,2018-10-10 11:48:59,2018-10-10 11:50:23.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201810003544,Request deleted,2018-10-10 11:49:51,2018-10-10 11:49:51.000,,APPLICANT,Bank Recess,1 - Client lost,Deleted,2.1,False
20187008998,Pending Liquidation Request,2018-10-10 11:50:23,2018-10-12 03:10:26.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20189009706,Pending Request for Reservation Closure,2018-10-10 11:54:20,2018-10-10 11:58:22.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20189009706,Pending Request for Reservation Closure,2018-10-10 11:58:22,2018-10-10 11:58:22.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,
20189009706,Pending Liquidation Request,2018-10-10 11:58:22,2018-10-12 03:34:33.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810003762,Request created,2018-10-10 12:23:56,2018-10-10 12:24:58.000,280,APPLICANT,Porting,,Completed,1.5,
201810003757,Request created,2018-10-10 12:24:36,2018-10-10 12:28:33.000,312,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201810003762,Pending Request for Network Information,2018-10-10 12:24:58,2018-10-25 16:04:37.000,48,APPLICANT,Porting,,Completed,2.1,
20187002969,Pending Request for Reservation Closure,2018-10-10 12:28:29,2018-10-10 12:30:23.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,21.000000000000007,
201810003757,Evaluating Request (WITH registered letter),2018-10-10 12:28:33,2018-10-11 08:39:26.000,258,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20187002969,Pending Liquidation Request,2018-10-10 12:30:23,2018-10-12 03:09:29.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,21.800000000000008,
20188011024,Pending Request for Reservation Closure,2018-10-10 12:32:10,2018-10-10 12:34:24.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.910000000000002,
20188011024,Pending Liquidation Request,2018-10-10 12:34:24,2018-10-12 03:14:09.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,13.710000000000004,
201810003781,Request created,2018-10-10 12:42:01,2018-10-10 12:42:44.000,297,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201810003781,Evaluating Request (NO registered letter),2018-10-10 12:42:44,2018-10-12 09:56:47.000,91,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201810000561,Pending Request for Reservation Closure,2018-10-10 12:50:06,2018-10-10 12:50:31.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201810000561,Pending Liquidation Request,2018-10-10 12:50:31,2018-10-12 03:41:22.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201810003589,Service closure Request with BO responsibility,2018-10-10 13:24:44,2018-10-11 10:04:54.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
201810001181,Pending Request for Reservation Closure,2018-10-10 15:18:26,2018-10-10 15:22:34.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
201810001181,Pending Liquidation Request,2018-10-10 15:22:34,2018-10-12 03:46:30.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810002030,Pending Request for Reservation Closure,2018-10-10 15:33:33,2018-10-10 15:34:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201810002030,Pending Liquidation Request,2018-10-10 15:34:48,2018-10-12 03:53:00.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20183007475,Pending Request for Reservation Closure,2018-10-10 15:43:43,2018-10-10 15:47:01.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20183007475,Pending Liquidation Request,2018-10-10 15:47:01,2018-10-12 03:07:28.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810002291,Pending Request for Reservation Closure,2018-10-10 15:56:08,2018-10-10 15:58:41.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
201810002291,Pending Liquidation Request,2018-10-10 15:58:41,2018-10-12 03:54:36.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810001500,Pending Request for Reservation Closure,2018-10-10 16:00:04,2018-10-10 16:02:36.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
201810001500,Pending Liquidation Request,2018-10-10 16:02:36,2018-10-12 03:48:43.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810002121,Pending Request for Reservation Closure,2018-10-10 16:46:49,2018-10-10 16:50:28.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
201810003964,Request created,2018-10-10 16:47:08,2018-10-10 16:48:27.000,264,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201810003964,Evaluating Request (NO registered letter),2018-10-10 16:48:27,2018-10-12 15:43:14.000,418,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201810002121,Pending Liquidation Request,2018-10-10 16:50:28,2018-10-12 03:53:38.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20187012253,Service closure Request with BO responsibility,2018-10-10 17:02:25,2018-10-18 09:46:28.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.1099999999999985,
20189009613,Pending Request for Reservation Closure,2018-10-10 17:30:47,2018-10-10 17:34:28.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20189009613,Pending Liquidation Request,2018-10-10 17:34:28,2018-10-12 03:34:09.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
201810002550,Request completed with account closure,2018-10-11 03:10:35,2018-10-11 03:10:35.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20189006778,Service closure Request with network responsibility,2018-10-11 08:35:20,2018-10-11 08:36:18.000,426,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20189006778,Service closure Request with BO responsibility,2018-10-11 08:36:18,2018-10-15 10:40:07.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20186001788,Pending Request for Reservation Closure,2018-10-11 08:41:14,2018-10-11 08:42:32.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,6.51,
20189008638,Pending Request for Reservation Closure,2018-10-11 08:42:20,2018-10-11 08:42:37.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20186001788,Pending Liquidation Request,2018-10-11 08:42:32,2018-10-13 03:08:09.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,7.31,
20189008638,Pending Liquidation Request,2018-10-11 08:42:37,2018-10-13 03:14:57.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20189003553,Authorization Requested,2018-10-11 08:51:29,2018-10-29 08:58:19.000,327,DIRECTOR,Inheritance,,Completed,4.91,
201810003757,Service closure Request with network responsibility,2018-10-11 08:57:30,2018-10-11 08:57:56.000,258,APPLICANT,Client Recess,1 - Client lost,Completed,11.91,
201810003757,Service closure Request with BO responsibility,2018-10-11 08:57:56,2018-10-12 13:27:59.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.71,
201810003321,Request created,2018-10-11 09:25:26,2018-10-11 09:26:14.000,389,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201810003321,Service closure Request with network responsibility,2018-10-11 09:26:14,2018-10-11 09:26:48.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201810003321,Authorization Requested,2018-10-11 09:26:48,2018-10-11 10:30:24.000,567,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20189009893,Pending Request for Reservation Closure,2018-10-11 09:35:50,2018-10-11 09:38:43.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,6.51,
20189009893,Pending Liquidation Request,2018-10-11 09:38:43,2018-10-13 03:16:49.000,BOF,BACK-OFFICE,Client Recess,4 - Open new bank account. Same dip,Completed,7.31,
201810004081,Request created,2018-10-11 10:02:41,2018-10-11 10:03:03.000,107,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201810004081,Service closure Request with network responsibility,2018-10-11 10:03:03,2018-10-11 10:09:21.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201810003589,Pending Request for Reservation Closure,2018-10-11 10:04:54,2018-10-11 10:06:54.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
201810003589,Pending Liquidation Request,2018-10-11 10:06:54,2018-10-13 03:28:04.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810004081,Authorization Requested,2018-10-11 10:09:21,2018-10-11 10:22:06.000,367,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20189001596,Pending Request for Reservation Closure,2018-10-11 10:20:09,2018-10-11 10:22:37.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.9099999999999975,
201810004081,Service closure Request with BO responsibility,2018-10-11 10:22:06,2018-10-12 15:34:12.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20189001596,Pending Liquidation Request,2018-10-11 10:22:37,2018-10-13 03:10:24.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.709999999999999,
201810003321,Service closure Request with BO responsibility,2018-10-11 10:30:24,2018-10-12 17:45:49.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
201810002394,Authorization Requested,2018-10-11 10:32:23,2018-10-11 10:43:44.000,16,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
201810004155,Request created,2018-10-11 10:41:25,2018-10-11 10:42:15.000,67,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201810004155,Service closure Request with network responsibility,2018-10-11 10:42:15,2018-10-11 10:43:27.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201810004155,Authorization Requested,2018-10-11 10:43:27,2018-10-11 10:47:57.000,133,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
201810002394,Service closure Request with BO responsibility,2018-10-11 10:43:44,2018-10-15 14:51:26.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
201810004155,Service closure Request with BO responsibility,2018-10-11 10:47:57,2018-10-12 09:48:02.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
201810001527,Pending Request for Reservation Closure,2018-10-11 11:14:36,2018-10-11 11:18:40.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,13.510000000000002,
201810001527,Pending Liquidation Request,2018-10-11 11:18:40,2018-10-13 03:22:40.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,14.310000000000002,
201810004290,Request created,2018-10-11 12:15:15,2018-10-11 12:17:55.000,216,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
201810004290,Evaluating Request (WITH registered letter),2018-10-11 12:17:55,2018-10-11 12:19:44.000,272,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
201810004290,Service closure Request with network responsibility,2018-10-11 12:26:09,2018-10-11 12:26:37.000,272,APPLICANT,Client Recess,1 - Client lost,Completed,11.91,
201810004290,Service closure Request with BO responsibility,2018-10-11 12:26:37,2018-10-16 14:10:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.71,
201810004374,Request created,2018-10-11 13:28:38,2018-10-11 13:28:50.000,278,APPLICANT,Client Recess,,Completed,1.5,
201810004374,Service closure Request with BO responsibility,2018-10-11 13:28:50,2018-10-18 08:27:18.000,,BACK-OFFICE,Client Recess,,Completed,2.3,
20189007855,Pending Request for Reservation Closure,2018-10-11 14:26:38,2018-10-11 14:30:35.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
20189007855,Pending Liquidation Request,2018-10-11 14:30:35,2018-10-13 03:13:53.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
201810003500,Pending Request for Reservation Closure,2018-10-11 14:35:37,2018-10-11 14:38:36.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,6.51,
201810003500,Pending Liquidation Request,2018-10-11 14:38:36,2018-10-13 03:27:54.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,7.31,
20189009228,Pending Request for Reservation Closure,2018-10-11 15:21:48,2018-10-11 15:22:44.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20189009228,Pending Liquidation Request,2018-10-11 15:22:44,2018-10-13 03:15:41.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,7.31,
201810002845,Service closure Request with BO responsibility,2018-10-11 15:33:30,2018-10-18 12:15:18.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20189007861,Request created,2018-10-11 15:41:17,2018-10-11 15:43:23.000,234,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20189007861,Evaluating Request (NO registered letter),2018-10-11 15:43:23,2018-10-22 15:37:52.000,37,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
201810004470,Request created,2018-10-11 15:48:07,2018-10-11 15:50:01.000,537,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
201810004470,Service closure Request with network responsibility,2018-10-11 15:50:01,2018-10-11 15:50:37.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
201810004470,Authorization Requested,2018-10-11 15:50:37,2018-10-11 16:09:23.000,305,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
201810004481,Request created,2018-10-11 15:55:17,2018-10-11 15:55:28.000,252,APPLICANT,Bank Recess,,Completed,1.5,
201810004481,Service closure Request with BO responsibility,2018-10-11 15:55:28,2018-10-11 15:56:03.000,,BACK-OFFICE,Bank Recess,,Completed,2.3,
201810004481,Pending Request for Reservation Closure,2018-10-11 15:56:03,2018-10-11 15:58:40.000,303,BACK-OFFICE,Bank Recess,,Completed,3.1,
201810004481,Pending Liquidation Request,2018-10-11 15:58:40,2018-10-13 03:32:33.000,303,BACK-OFFICE,Bank Recess,,Completed,3.9,
201810004470,Service closure Request with BO responsibility,2018-10-11 16:09:23,2018-10-16 12:07:15.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20183007475,Request completed with account closure,2018-10-12 03:07:28,2018-10-12 03:07:28.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,8.11,False
20186006102,Request completed with account closure,2018-10-12 03:08:48,2018-10-12 03:08:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20187002969,Request completed with account closure,2018-10-12 03:09:29,2018-10-12 03:09:29.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,22.60000000000001,False
20187008998,Request completed with account closure,2018-10-12 03:10:26,2018-10-12 03:10:26.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.800000000000004,False
20188009976,Back-Office Adjustment Requested,2018-10-12 03:13:30,2018-10-15 08:35:55.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,27.000000000000004,
