Case ID,Activity,Resource,Complete Timestamp,Outcome,Progress
2937163,phase advice known,560881,2011-03-07 22:35:47,True,continue
2937163,grounds for refusal,560881,2011-03-07 22:38:51,True,continue
2937163,ask stakeholders views,560881,2011-03-07 22:38:53,True,continue
2937163,suspension ground applicable,560881,2011-03-07 22:38:55,True,continue
2937163,by law,560881,2011-03-07 22:38:56,True,continue
2937163,creating environmental permit decision,560881,2011-03-07 22:38:56,True,continue
3232189,phase application received,560872,2011-03-08 00:41:45,None,continue
3232189,reception through OLO,560872,2011-03-08 00:41:47,None,continue
3232189,send confirmation receipt,560872,2011-03-08 00:43:27,None,continue
3232189,forward to the competent authority,560872,2011-03-08 00:43:34,None,continue
3123689,enter senddate procedure confirmation,560881,2011-03-08 08:00:00,None,continue
2871542,enter date advice on treatment of environmental permit,560872,2011-03-08 08:00:00,None,continue
2817543,enter date advice on treatment of environmental permit,560872,2011-03-08 08:00:00,True,continue
3123689,enter senddate retrieve missing data,560881,2011-03-08 08:00:00,None,continue
3076883,enter senddate procedure confirmation,2670601,2011-03-08 08:00:00,None,continue
3264192,register submission date request,560925,2011-03-08 08:00:00,None,continue
2851738,register date environmental permit decision,560890,2011-03-08 08:00:00,None,continue
2998479,register date environmental permit decision,560890,2011-03-08 08:00:00,None,continue
2817543,enter date draft decisionenvironmental permit,560872,2011-03-08 08:00:00,True,continue
3265011,register submission date request,560925,2011-03-08 08:00:00,None,continue
2871542,enter date draft decisionenvironmental permit,560872,2011-03-08 08:00:00,None,continue
3076883,register date environmental permit decision,560890,2011-03-08 08:00:00,None,continue
3167203,register date environmental permit decision,560925,2011-03-08 08:00:00,None,continue
3030743,register date environmental permit decision,560890,2011-03-08 08:00:00,None,continue
3153211,register date environmental permit decision,560925,2011-03-08 08:00:00,None,continue
3232189,enter senddate acknowledgement,560872,2011-03-08 08:00:00,None,continue
3237542,enter senddate acknowledgement,560925,2011-03-08 08:00:00,None,continue
3076883,send procedure confirmation,2670601,2011-03-08 19:31:26,None,continue
3076883,suspend term,2670601,2011-03-08 19:31:39,None,continue
3076883,registrer date of publishing received request,2670601,2011-03-08 19:31:55,None,continue
3076883,treat subcases completeness,2670601,2011-03-08 19:32:04,None,continue
3076883,subcases completeness completed,2670601,2011-03-08 19:32:06,None,continue
3076883,WAW permit aspect,2670601,2011-03-08 19:32:11,None,continue
3076883,procedure change,2670601,2011-03-08 19:32:14,None,continue
3076883,request complete,2670601,2011-03-08 19:32:18,None,continue
3076883,phase application receptive,2670601,2011-03-08 19:32:18,None,continue
3076883,send letter in progress,2670601,2011-03-08 19:32:21,None,continue
3076883,WAW permit aspect,2670601,2011-03-08 19:32:23,None,continue
3076883,terminate on request,2670601,2011-03-08 19:32:29,None,continue
3076883,applicant is stakeholder,2670601,2011-03-08 19:33:03,None,continue
3076883,extend procedure term,2670601,2011-03-08 19:34:31,None,continue
3076883,treat subcases content,2670601,2011-03-08 19:34:35,None,continue
3076883,completed subcases content,2670601,2011-03-08 19:34:37,None,continue
3076883,activities regular procedure,2670601,2011-03-08 19:34:45,None,continue
3076883,article 34  WABO applies,2670601,2011-03-08 19:34:54,None,continue
3076883,assessment of content completed,2670601,2011-03-08 19:34:56,None,continue
3076883,phase advice known,2670601,2011-03-08 19:34:56,None,continue
3076883,grounds for refusal,2670601,2011-03-08 19:34:58,None,continue
3076883,ask stakeholders views,2670601,2011-03-08 19:40:30,None,continue
3076883,suspension ground applicable,2670601,2011-03-08 19:40:36,None,continue
3076883,by law,2670601,2011-03-08 19:40:38,None,continue
3076883,creating environmental permit decision,2670601,2011-03-08 19:40:38,None,continue
3234466,phase application received,560925,2011-03-08 20:47:51,None,continue
3234466,reception through OLO,560925,2011-03-08 20:47:53,None,continue
2998479,by law,560890,2011-03-08 20:51:03,None,continue
2998479,creating environmental permit decision,560890,2011-03-08 20:51:08,None,continue
2998479,generating decision environmental permit,560890,2011-03-08 20:51:12,None,continue
2998479,register objection and appeal periods,560890,2011-03-08 20:51:24,None,continue
2998479,transcript decision environmental permit to stakeholders,560890,2011-03-08 20:51:27,None,continue
2998479,generate publication document decision environmental permit,560890,2011-03-08 20:52:18,None,continue
3237542,phase application received,560925,2011-03-08 22:58:18,None,continue
3237542,reception through OLO,560925,2011-03-08 22:58:20,None,continue
3237542,send confirmation receipt,560925,2011-03-08 23:04:50,None,continue
3030743,generating decision environmental permit,560890,2011-03-08 23:09:19,None,continue
3030743,register objection and appeal periods,560890,2011-03-08 23:11:55,None,continue
3030743,transcript decision environmental permit to stakeholders,560890,2011-03-08 23:11:58,None,continue
3030743,generate publication document decision environmental permit,560890,2011-03-08 23:12:05,None,continue
3123689,forward to the competent authority,560881,2011-03-08 23:33:07,None,continue
3123689,regular procedure without MER,560881,2011-03-08 23:33:08,None,continue
3123689,send procedure confirmation,560881,2011-03-08 23:33:16,None,continue
3123689,applicant is stakeholder,560881,2011-03-08 23:34:13,None,continue
3123689,WAW permit aspect,560881,2011-03-08 23:34:18,None,continue
3123689,treat subcases completeness,560881,2011-03-08 23:34:22,None,continue
3123689,subcases completeness completed,560881,2011-03-08 23:34:23,None,continue
3123689,procedure change,560881,2011-03-08 23:34:27,None,continue
3123689,request complete,560881,2011-03-08 23:34:31,None,continue
3123689,term for supplying missing data,560881,2011-03-08 23:34:33,None,continue
3123689,retrieve missing data,560881,2011-03-08 23:34:37,True,continue
3123689,registrer date of publishing received request,560881,2011-03-08 23:34:45,True,continue
3238727,phase application received,560925,2011-03-08 23:54:28,None,continue
3238727,reception through OLO,560925,2011-03-08 23:54:30,None,continue
3238727,send confirmation receipt,560925,2011-03-08 23:58:25,None,continue
2851738,generating decision environmental permit,560890,2011-03-09 00:49:02,None,continue
2851738,register objection and appeal periods,560890,2011-03-09 00:49:11,None,continue
2851738,transcript decision environmental permit to stakeholders,560890,2011-03-09 00:49:14,None,continue
2851738,generate publication document decision environmental permit,560890,2011-03-09 00:49:21,None,continue
3076883,generating decision environmental permit,560890,2011-03-09 01:19:52,None,continue
3076883,transcript decision environmental permit to stakeholders,560890,2011-03-09 01:19:58,None,continue
3076883,generate publication document decision environmental permit,560890,2011-03-09 01:20:07,None,continue
3132548,enter senddate procedure confirmation,560881,2011-03-09 08:00:00,None,continue
2998479,enter senddate decision environmental permit,560890,2011-03-09 08:00:00,None,continue
2959106,enter date publication decision environmental permit,560890,2011-03-09 08:00:00,False,end
3143683,enter date publication decision environmental permit,560872,2011-03-09 08:00:00,None,continue
2851738,enter senddate decision environmental permit,560890,2011-03-09 08:00:00,None,continue
3238727,enter senddate acknowledgement,560925,2011-03-09 08:00:00,None,continue
3132548,enter senddate procedure confirmation,560881,2011-03-09 08:00:00,None,continue
3257848,register submission date request,560872,2011-03-09 08:00:00,None,continue
3257848,registrer date of publishing received request,2670601,2011-03-09 08:00:00,None,continue
3076883,enter senddate decision environmental permit,560890,2011-03-09 08:00:00,None,continue
3200492,registrer date of publishing received request,560890,2011-03-09 08:00:00,None,continue
3019065,enter date publication decision environmental permit,560890,2011-03-09 08:00:00,True,end
3030743,enter senddate decision environmental permit,560890,2011-03-09 08:00:00,None,continue
3132548,forward to the competent authority,560881,2011-03-09 17:49:51,None,continue
3132548,regular procedure without MER,560881,2011-03-09 17:50:42,None,continue
3132548,send procedure confirmation,560881,2011-03-09 18:34:43,None,continue
3132548,applicant is stakeholder,560881,2011-03-09 18:35:01,None,continue
3132548,WAW permit aspect,560881,2011-03-09 18:35:05,None,continue
3132548,registrer date of publishing received request,560881,2011-03-09 18:35:11,None,continue
3132548,treat subcases completeness,560881,2011-03-09 18:42:24,None,continue
3132548,subcases completeness completed,560881,2011-03-09 18:42:25,None,continue
3132548,procedure change,560881,2011-03-09 18:42:29,None,continue
3132548,request complete,560881,2011-03-09 18:42:34,None,continue
3132548,phase application receptive,560881,2011-03-09 18:42:34,None,continue
3132548,send letter in progress,560881,2011-03-09 18:42:39,None,continue
3132548,send procedure confirmation,560881,2011-03-09 18:42:49,None,continue
3132548,WAW permit aspect,560881,2011-03-09 18:44:05,None,continue
3132548,treat subcases content,560881,2011-03-09 18:44:09,None,continue
3132548,completed subcases content,560881,2011-03-09 18:44:10,None,continue
3132548,terminate on request,560881,2011-03-09 20:59:57,None,continue
3132548,extend procedure term,560881,2011-03-09 21:00:00,None,continue
3132548,suspend term,560881,2011-03-09 21:00:03,None,continue
3132548,activities regular procedure,560881,2011-03-09 21:00:10,None,continue
3132548,article 34  WABO applies,560881,2011-03-09 21:00:12,None,continue
3132548,assessment of content completed,560881,2011-03-09 21:00:13,None,continue
3132548,phase advice known,560881,2011-03-09 21:00:13,None,continue
3132548,grounds for refusal,560881,2011-03-09 21:00:14,None,continue
3132548,ask stakeholders views,560881,2011-03-09 21:00:17,None,continue
3132548,suspension ground applicable,560881,2011-03-09 21:00:19,None,continue
3132548,by law,560881,2011-03-09 21:00:20,None,continue
3132548,creating environmental permit decision,560881,2011-03-09 21:00:20,None,continue
3280093,register submission date request,560925,2011-03-10 08:00:00,None,continue
3282104,register submission date request,560925,2011-03-11 08:00:00,None,continue
3262171,register submission date request,560872,2011-03-11 08:00:00,None,continue
3298841,register submission date request,560912,2011-03-14 08:00:00,None,continue
3167203,enter senddate decision environmental permit,560925,2011-03-14 08:00:00,None,continue
3103213,enter senddate retrieve missing data,2670601,2011-03-14 08:00:00,None,continue
3286102,register submission date request,560925,2011-03-14 08:00:00,None,continue
3288710,register submission date request,560872,2011-03-14 08:00:00,None,continue
3153211,enter senddate decision environmental permit,560925,2011-03-14 08:00:00,None,continue
3289530,register submission date request,560872,2011-03-14 08:00:00,None,continue
2817543,entering senddate draft decision environmental permit,560872,2011-03-14 08:00:00,True,continue
3248466,phase application received,560872,2011-03-15 01:20:26,None,continue
3248466,reception through OLO,560872,2011-03-15 01:20:28,None,continue
3248466,send confirmation receipt,560872,2011-03-15 01:29:57,None,continue
3248466,forward to the competent authority,560872,2011-03-15 01:30:05,None,continue
2917203,register date environmental permit decision,560890,2011-03-15 08:00:00,None,continue
3087387,enter receipt of additional data,3273854,2011-03-15 08:00:00,True,continue
3248466,enter senddate acknowledgement,560872,2011-03-15 08:00:00,None,continue
2937457,register date environmental permit decision,560890,2011-03-15 08:00:00,None,continue
3248466,enter senddate procedure confirmation,560872,2011-03-15 08:00:00,None,continue
2968803,enter receipt of additional data,3273854,2011-03-15 08:00:00,True,continue
2937457,generating decision environmental permit,560890,2011-03-16 00:02:36,None,continue
2937457,register objection and appeal periods,560890,2011-03-16 00:02:55,None,continue
2937457,transcript decision environmental permit to stakeholders,560890,2011-03-16 00:02:59,None,continue
